Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;44;4;0;00:00:00;2021-12-02T0:28; 00:00 ;-8.2;Partly Cloudy;E 3;NA;82
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;10;3;00:00:00;2021-12-02T0:28; 00:00 ;-8.2;Partly Cloudy;E 3;NA;82
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;00:00:00;2021-12-02T0:28; 00:00 ;-8.2;Partly Cloudy;E 3;NA;82
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;6;0;00:00:00;2021-12-02T0:28; 00:00 ;-8.2;Partly Cloudy;E 3;NA;82
CHU;Hpital du Saint-Sacrement;51217529;22;24;11;5;00:00:00;2021-12-02T0:28; 00:00 ;-8.2;Partly Cloudy;E 3;NA;82
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;00:00:00;2021-12-02T0:28; 00:00 ;-8.2;Partly Cloudy;E 3;NA;82
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;46;4;0;01:00:00;2021-12-02T1:28; 01:00 ;-7.8;Mostly Cloudy;NNE 7;NA;80
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;10;3;01:00:00;2021-12-02T1:28; 01:00 ;-7.8;Mostly Cloudy;NNE 7;NA;80
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;01:00:00;2021-12-02T1:28; 01:00 ;-7.8;Mostly Cloudy;NNE 7;NA;80
CHU;Hpital de l'Enfant-Jsus;51233914;48;54;6;0;01:00:00;2021-12-02T1:28; 01:00 ;-7.8;Mostly Cloudy;NNE 7;NA;80
CHU;Hpital du Saint-Sacrement;51217529;22;24;11;5;01:00:00;2021-12-02T1:28; 01:00 ;-7.8;Mostly Cloudy;NNE 7;NA;80
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;01:00:00;2021-12-02T1:28; 01:00 ;-7.8;Mostly Cloudy;NNE 7;NA;80
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;4;0;02:00:00;2021-12-02T2:28; 02:00 ;-8.2;Mostly Cloudy;NNE 8;NA;84
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;10;3;02:00:00;2021-12-02T2:28; 02:00 ;-8.2;Mostly Cloudy;NNE 8;NA;84
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;02:00:00;2021-12-02T2:28; 02:00 ;-8.2;Mostly Cloudy;NNE 8;NA;84
CHU;Hpital de l'Enfant-Jsus;51233914;48;55;6;0;02:00:00;2021-12-02T2:28; 02:00 ;-8.2;Mostly Cloudy;NNE 8;NA;84
CHU;Hpital du Saint-Sacrement;51217529;22;24;11;5;02:00:00;2021-12-02T2:28; 02:00 ;-8.2;Mostly Cloudy;NNE 8;NA;84
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;02:00:00;2021-12-02T2:28; 02:00 ;-8.2;Mostly Cloudy;NNE 8;NA;84
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;41;4;0;03:00:00;2021-12-02T3:28; 03:00 ;-7.9;Mostly Cloudy;NE 11;NA;83
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;9;3;03:00:00;2021-12-02T3:28; 03:00 ;-7.9;Mostly Cloudy;NE 11;NA;83
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;03:00:00;2021-12-02T3:28; 03:00 ;-7.9;Mostly Cloudy;NE 11;NA;83
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;7;0;03:00:00;2021-12-02T3:28; 03:00 ;-7.9;Mostly Cloudy;NE 11;NA;83
CHU;Hpital du Saint-Sacrement;51217529;22;24;11;5;03:00:00;2021-12-02T3:28; 03:00 ;-7.9;Mostly Cloudy;NE 11;NA;83
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;03:00:00;2021-12-02T3:28; 03:00 ;-7.9;Mostly Cloudy;NE 11;NA;83
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;4;0;04:00:00;2021-12-02T4:28; 04:00 ;-6.9;Mostly Cloudy;NE 11;NA;80
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;9;3;04:00:00;2021-12-02T4:28; 04:00 ;-6.9;Mostly Cloudy;NE 11;NA;80
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;04:00:00;2021-12-02T4:28; 04:00 ;-6.9;Mostly Cloudy;NE 11;NA;80
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;8;0;04:00:00;2021-12-02T4:28; 04:00 ;-6.9;Mostly Cloudy;NE 11;NA;80
CHU;Hpital du Saint-Sacrement;51217529;22;25;11;5;04:00:00;2021-12-02T4:28; 04:00 ;-6.9;Mostly Cloudy;NE 11;NA;80
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;04:00:00;2021-12-02T4:28; 04:00 ;-6.9;Mostly Cloudy;NE 11;NA;80
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;38;4;0;05:00:00;2021-12-02T5:28; 05:00 ;-5.9;Cloudy;NE 18;NA;79
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;9;4;05:00:00;2021-12-02T5:28; 05:00 ;-5.9;Cloudy;NE 18;NA;79
CHU;L'Htel-Dieu de Qubec;51217586;15;17;0;0;05:00:00;2021-12-02T5:28; 05:00 ;-5.9;Cloudy;NE 18;NA;79
CHU;Hpital de l'Enfant-Jsus;51233914;48;57;8;0;05:00:00;2021-12-02T5:28; 05:00 ;-5.9;Cloudy;NE 18;NA;79
CHU;Hpital du Saint-Sacrement;51217529;22;24;10;4;05:00:00;2021-12-02T5:28; 05:00 ;-5.9;Cloudy;NE 18;NA;79
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;05:00:00;2021-12-02T5:28; 05:00 ;-5.9;Cloudy;NE 18;NA;79
CHU;Le Centre hospitalier de l'Universit Laval;51217594;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-02T6:28; 06:00 ;-5.5;Cloudy;NE 17;NA;76
CHU;Hpital Saint-Franois-d'Assise;51217602;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-02T6:28; 06:00 ;-5.5;Cloudy;NE 17;NA;76
CHU;L'Htel-Dieu de Qubec;51217586;15;17;1;0;06:00:00;2021-12-02T6:28; 06:00 ;-5.5;Cloudy;NE 17;NA;76
CHU;Hpital de l'Enfant-Jsus;51233914;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-02T6:28; 06:00 ;-5.5;Cloudy;NE 17;NA;76
CHU;Hpital du Saint-Sacrement;51217529;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-02T6:28; 06:00 ;-5.5;Cloudy;NE 17;NA;76
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;06:00:00;2021-12-02T6:28; 06:00 ;-5.5;Cloudy;NE 17;NA;76
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;5;0;07:00:00;2021-12-02T7:28; 07:00 ;-5.1;Partly Cloudy;NE 22;NA;75
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;9;4;07:00:00;2021-12-02T7:28; 07:00 ;-5.1;Partly Cloudy;NE 22;NA;75
CHU;L'Htel-Dieu de Qubec;51217586;15;18;1;0;07:00:00;2021-12-02T7:28; 07:00 ;-5.1;Partly Cloudy;NE 22;NA;75
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;9;0;07:00:00;2021-12-02T7:28; 07:00 ;-5.1;Partly Cloudy;NE 22;NA;75
CHU;Hpital du Saint-Sacrement;51217529;22;24;10;4;07:00:00;2021-12-02T7:28; 07:00 ;-5.1;Partly Cloudy;NE 22;NA;75
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;07:00:00;2021-12-02T7:28; 07:00 ;-5.1;Partly Cloudy;NE 22;NA;75
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;5;0;08:00:00;2021-12-02T8:28; 08:00 ;-4.0;Mostly Cloudy;E 14;NA;74
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;9;4;08:00:00;2021-12-02T8:28; 08:00 ;-4.0;Mostly Cloudy;E 14;NA;74
CHU;L'Htel-Dieu de Qubec;51217586;15;18;1;0;08:00:00;2021-12-02T8:28; 08:00 ;-4.0;Mostly Cloudy;E 14;NA;74
CHU;Hpital de l'Enfant-Jsus;51233914;48;62;9;0;08:00:00;2021-12-02T8:28; 08:00 ;-4.0;Mostly Cloudy;E 14;NA;74
CHU;Hpital du Saint-Sacrement;51217529;22;24;10;4;08:00:00;2021-12-02T8:28; 08:00 ;-4.0;Mostly Cloudy;E 14;NA;74
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;08:00:00;2021-12-02T8:28; 08:00 ;-4.0;Mostly Cloudy;E 14;NA;74
