Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;13;4;00:00:00;2021-11-28T0:28; 00:00 ;-5.7;Mostly Cloudy;WSW 28;NA;73
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;11;1;00:00:00;2021-11-28T0:28; 00:00 ;-5.7;Mostly Cloudy;WSW 28;NA;73
CHU;L'Htel-Dieu de Qubec;51217586;15;13;2;0;00:00:00;2021-11-28T0:28; 00:00 ;-5.7;Mostly Cloudy;WSW 28;NA;73
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;15;3;00:00:00;2021-11-28T0:28; 00:00 ;-5.7;Mostly Cloudy;WSW 28;NA;73
CHU;Hpital du Saint-Sacrement;51217529;22;18;12;3;00:00:00;2021-11-28T0:28; 00:00 ;-5.7;Mostly Cloudy;WSW 28;NA;73
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;1;0;00:00:00;2021-11-28T0:28; 00:00 ;-5.7;Mostly Cloudy;WSW 28;NA;73
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;13;4;01:00:00;2021-11-28T1:28; 01:00 ;-6.1;Partly Cloudy;WSW 28;NA;74
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;11;1;01:00:00;2021-11-28T1:28; 01:00 ;-6.1;Partly Cloudy;WSW 28;NA;74
CHU;L'Htel-Dieu de Qubec;51217586;15;14;2;0;01:00:00;2021-11-28T1:28; 01:00 ;-6.1;Partly Cloudy;WSW 28;NA;74
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;17;3;01:00:00;2021-11-28T1:28; 01:00 ;-6.1;Partly Cloudy;WSW 28;NA;74
CHU;Hpital du Saint-Sacrement;51217529;22;19;12;3;01:00:00;2021-11-28T1:28; 01:00 ;-6.1;Partly Cloudy;WSW 28;NA;74
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;1;0;01:00:00;2021-11-28T1:28; 01:00 ;-6.1;Partly Cloudy;WSW 28;NA;74
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;13;4;02:00:00;2021-11-28T2:28; 02:00 ;-5.8;Mostly Cloudy;WSW 22;NA;73
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;11;1;02:00:00;2021-11-28T2:28; 02:00 ;-5.8;Mostly Cloudy;WSW 22;NA;73
