Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;38;6;4;00:00:00;2021-11-22T0:28; 00:00 ;0.1;Light Snow;NE 13;NA;99
CHU;Hpital Saint-Franois-d'Assise;51217602;34;24;4;0;00:00:00;2021-11-22T0:28; 00:00 ;0.1;Light Snow;NE 13;NA;99
CHU;L'Htel-Dieu de Qubec;51217586;15;13;1;0;00:00:00;2021-11-22T0:28; 00:00 ;0.1;Light Snow;NE 13;NA;99
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;11;7;00:00:00;2021-11-22T0:28; 00:00 ;0.1;Light Snow;NE 13;NA;99
CHU;Hpital du Saint-Sacrement;51217529;22;14;3;0;00:00:00;2021-11-22T0:28; 00:00 ;0.1;Light Snow;NE 13;NA;99
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;1;0;00:00:00;2021-11-22T0:28; 00:00 ;0.1;Light Snow;NE 13;NA;99
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;6;4;01:00:00;2021-11-22T1:28; 01:00 ;0.1;Light Snow;NE 15;NA;99
CHU;Hpital Saint-Franois-d'Assise;51217602;34;26;5;0;01:00:00;2021-11-22T1:28; 01:00 ;0.1;Light Snow;NE 15;NA;99
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;01:00:00;2021-11-22T1:28; 01:00 ;0.1;Light Snow;NE 15;NA;99
CHU;Hpital de l'Enfant-Jsus;51233914;48;48;11;8;01:00:00;2021-11-22T1:28; 01:00 ;0.1;Light Snow;NE 15;NA;99
