Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;32;3;0;00:00:00;2021-12-22T0:28; 00:00 ;-9.2;Cloudy;ENE 14;NA;73
CHU;Hpital Saint-Franois-d'Assise;51217602;34;29;11;2;00:00:00;2021-12-22T0:28; 00:00 ;-9.2;Cloudy;ENE 14;NA;73
CHU;L'Htel-Dieu de Qubec;51217586;15;18;5;0;00:00:00;2021-12-22T0:28; 00:00 ;-9.2;Cloudy;ENE 14;NA;73
CHU;Hpital de l'Enfant-Jsus;51233914;48;48;3;0;00:00:00;2021-12-22T0:28; 00:00 ;-9.2;Cloudy;ENE 14;NA;73
CHU;Hpital du Saint-Sacrement;51217529;22;18;8;1;00:00:00;2021-12-22T0:28; 00:00 ;-9.2;Cloudy;ENE 14;NA;73
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;00:00:00;2021-12-22T0:28; 00:00 ;-9.2;Cloudy;ENE 14;NA;73
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;33;3;0;01:00:00;2021-12-22T1:28; 01:00 ;-8.0;Cloudy;ENE 28;NA;74
CHU;Hpital Saint-Franois-d'Assise;51217602;34;29;11;2;01:00:00;2021-12-22T1:28; 01:00 ;-8.0;Cloudy;ENE 28;NA;74
CHU;L'Htel-Dieu de Qubec;51217586;15;18;5;0;01:00:00;2021-12-22T1:28; 01:00 ;-8.0;Cloudy;ENE 28;NA;74
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;3;0;01:00:00;2021-12-22T1:28; 01:00 ;-8.0;Cloudy;ENE 28;NA;74
CHU;Hpital du Saint-Sacrement;51217529;22;17;9;1;01:00:00;2021-12-22T1:28; 01:00 ;-8.0;Cloudy;ENE 28;NA;74
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;01:00:00;2021-12-22T1:28; 01:00 ;-8.0;Cloudy;ENE 28;NA;74
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;4;0;02:00:00;2021-12-22T2:28; 02:00 ;-8.0;Cloudy;ENE 34 gust 45;NA;74
CHU;Hpital Saint-Franois-d'Assise;51217602;34;29;11;2;02:00:00;2021-12-22T2:28; 02:00 ;-8.0;Cloudy;ENE 34 gust 45;NA;74
CHU;L'Htel-Dieu de Qubec;51217586;15;17;4;0;02:00:00;2021-12-22T2:28; 02:00 ;-8.0;Cloudy;ENE 34 gust 45;NA;74
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;3;0;02:00:00;2021-12-22T2:28; 02:00 ;-8.0;Cloudy;ENE 34 gust 45;NA;74
CHU;Hpital du Saint-Sacrement;51217529;22;18;9;1;02:00:00;2021-12-22T2:28; 02:00 ;-8.0;Cloudy;ENE 34 gust 45;NA;74
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;02:00:00;2021-12-22T2:28; 02:00 ;-8.0;Cloudy;ENE 34 gust 45;NA;74
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;28;4;0;03:00:00;2021-12-22T3:28; 03:00 ;-7.5;Cloudy;ENE 41 gust 54;NA;72
CHU;Hpital Saint-Franois-d'Assise;51217602;34;29;11;2;03:00:00;2021-12-22T3:28; 03:00 ;-7.5;Cloudy;ENE 41 gust 54;NA;72
CHU;L'Htel-Dieu de Qubec;51217586;15;18;4;0;03:00:00;2021-12-22T3:28; 03:00 ;-7.5;Cloudy;ENE 41 gust 54;NA;72
CHU;Hpital de l'Enfant-Jsus;51233914;48;48;3;0;03:00:00;2021-12-22T3:28; 03:00 ;-7.5;Cloudy;ENE 41 gust 54;NA;72
CHU;Hpital du Saint-Sacrement;51217529;22;18;9;1;03:00:00;2021-12-22T3:28; 03:00 ;-7.5;Cloudy;ENE 41 gust 54;NA;72
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;03:00:00;2021-12-22T3:28; 03:00 ;-7.5;Cloudy;ENE 41 gust 54;NA;72
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;27;4;0;04:00:00;2021-12-22T4:28; 04:00 ;-7.4;Mostly Cloudy;ENE 37 gust 55;NA;74
CHU;Hpital Saint-Franois-d'Assise;51217602;34;30;11;2;04:00:00;2021-12-22T4:28; 04:00 ;-7.4;Mostly Cloudy;ENE 37 gust 55;NA;74
