Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;2;0;00:00:00;2021-12-17T0:28; 00:00 ;0.6;Mostly Cloudy;calm;NA;99
CHU;Hpital Saint-Franois-d'Assise;51217602;34;31;8;1;00:00:00;2021-12-17T0:28; 00:00 ;0.6;Mostly Cloudy;calm;NA;99
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;00:00:00;2021-12-17T0:28; 00:00 ;0.6;Mostly Cloudy;calm;NA;99
CHU;Hpital de l'Enfant-Jsus;51233914;48;62;10;2;00:00:00;2021-12-17T0:28; 00:00 ;0.6;Mostly Cloudy;calm;NA;99
CHU;Hpital du Saint-Sacrement;51217529;22;17;3;0;00:00:00;2021-12-17T0:28; 00:00 ;0.6;Mostly Cloudy;calm;NA;99
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;00:00:00;2021-12-17T0:28; 00:00 ;0.6;Mostly Cloudy;calm;NA;99
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;32;3;0;01:00:00;2021-12-17T1:28; 01:00 ;0.5;Mostly Cloudy;W 5;NA;99
CHU;Hpital Saint-Franois-d'Assise;51217602;34;30;8;1;01:00:00;2021-12-17T1:28; 01:00 ;0.5;Mostly Cloudy;W 5;NA;99
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;01:00:00;2021-12-17T1:28; 01:00 ;0.5;Mostly Cloudy;W 5;NA;99
CHU;Hpital de l'Enfant-Jsus;51233914;48;61;11;2;01:00:00;2021-12-17T1:28; 01:00 ;0.5;Mostly Cloudy;W 5;NA;99
CHU;Hpital du Saint-Sacrement;51217529;22;19;3;0;01:00:00;2021-12-17T1:28; 01:00 ;0.5;Mostly Cloudy;W 5;NA;99
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;0;0;01:00:00;2021-12-17T1:28; 01:00 ;0.5;Mostly Cloudy;W 5;NA;99
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;3;0;02:00:00;2021-12-17T2:28; 02:00 ;8.0;Mostly Cloudy;W 30 gust 51;NA;81
CHU;Hpital Saint-Franois-d'Assise;51217602;34;31;8;1;02:00:00;2021-12-17T2:28; 02:00 ;8.0;Mostly Cloudy;W 30 gust 51;NA;81
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;02:00:00;2021-12-17T2:28; 02:00 ;8.0;Mostly Cloudy;W 30 gust 51;NA;81
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;12;2;02:00:00;2021-12-17T2:28; 02:00 ;8.0;Mostly Cloudy;W 30 gust 51;NA;81
CHU;Hpital du Saint-Sacrement;51217529;22;20;4;0;02:00:00;2021-12-17T2:28; 02:00 ;8.0;Mostly Cloudy;W 30 gust 51;NA;81
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;02:00:00;2021-12-17T2:28; 02:00 ;8.0;Mostly Cloudy;W 30 gust 51;NA;81
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;29;3;0;03:00:00;2021-12-17T3:28; 03:00 ;6.0;Partly Cloudy;WSW 26 gust 38;NA;84
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;8;1;03:00:00;2021-12-17T3:28; 03:00 ;6.0;Partly Cloudy;WSW 26 gust 38;NA;84
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;03:00:00;2021-12-17T3:28; 03:00 ;6.0;Partly Cloudy;WSW 26 gust 38;NA;84
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;12;2;03:00:00;2021-12-17T3:28; 03:00 ;6.0;Partly Cloudy;WSW 26 gust 38;NA;84
CHU;Hpital du Saint-Sacrement;51217529;22;20;4;0;03:00:00;2021-12-17T3:28; 03:00 ;6.0;Partly Cloudy;WSW 26 gust 38;NA;84
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;03:00:00;2021-12-17T3:28; 03:00 ;6.0;Partly Cloudy;WSW 26 gust 38;NA;84
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;3;0;04:00:00;2021-12-17T4:28; 04:00 ;5.0;Cloudy;WSW 21;NA;80
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;8;1;04:00:00;2021-12-17T4:28; 04:00 ;5.0;Cloudy;WSW 21;NA;80
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;04:00:00;2021-12-17T4:28; 04:00 ;5.0;Cloudy;WSW 21;NA;80
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;12;2;04:00:00;2021-12-17T4:28; 04:00 ;5.0;Cloudy;WSW 21;NA;80
CHU;Hpital du Saint-Sacrement;51217529;22;21;4;0;04:00:00;2021-12-17T4:28; 04:00 ;5.0;Cloudy;WSW 21;NA;80
