Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;26;0;0;00:00:00;2021-12-11T0:28; 00:00 ;-5.7;Light Snow;S 6;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;34;40;10;1;00:00:00;2021-12-11T0:28; 00:00 ;-5.7;Light Snow;S 6;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;00:00:00;2021-12-11T0:28; 00:00 ;-5.7;Light Snow;S 6;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;6;1;00:00:00;2021-12-11T0:28; 00:00 ;-5.7;Light Snow;S 6;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;21;5;0;00:00:00;2021-12-11T0:28; 00:00 ;-5.7;Light Snow;S 6;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;00:00:00;2021-12-11T0:28; 00:00 ;-5.7;Light Snow;S 6;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;27;0;0;01:00:00;2021-12-11T1:28; 01:00 ;-5.2;Mostly Cloudy;calm;NA;90
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;10;1;01:00:00;2021-12-11T1:28; 01:00 ;-5.2;Mostly Cloudy;calm;NA;90
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;01:00:00;2021-12-11T1:28; 01:00 ;-5.2;Mostly Cloudy;calm;NA;90
CHU;Hpital de l'Enfant-Jsus;51233914;48;49;6;1;01:00:00;2021-12-11T1:28; 01:00 ;-5.2;Mostly Cloudy;calm;NA;90
CHU;Hpital du Saint-Sacrement;51217529;22;21;5;0;01:00:00;2021-12-11T1:28; 01:00 ;-5.2;Mostly Cloudy;calm;NA;90
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;01:00:00;2021-12-11T1:28; 01:00 ;-5.2;Mostly Cloudy;calm;NA;90
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;27;0;0;02:00:00;2021-12-11T2:28; 02:00 ;-5.2;Cloudy;N 3;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;10;1;02:00:00;2021-12-11T2:28; 02:00 ;-5.2;Cloudy;N 3;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;02:00:00;2021-12-11T2:28; 02:00 ;-5.2;Cloudy;N 3;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;49;6;1;02:00:00;2021-12-11T2:28; 02:00 ;-5.2;Cloudy;N 3;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;24;5;0;02:00:00;2021-12-11T2:28; 02:00 ;-5.2;Cloudy;N 3;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;02:00:00;2021-12-11T2:28; 02:00 ;-5.2;Cloudy;N 3;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;23;0;0;03:00:00;2021-12-11T3:28; 03:00 ;-5.0;Mostly Cloudy;NNE 8;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;34;42;10;1;03:00:00;2021-12-11T3:28; 03:00 ;-5.0;Mostly Cloudy;NNE 8;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;03:00:00;2021-12-11T3:28; 03:00 ;-5.0;Mostly Cloudy;NNE 8;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;6;1;03:00:00;2021-12-11T3:28; 03:00 ;-5.0;Mostly Cloudy;NNE 8;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;25;5;0;03:00:00;2021-12-11T3:28; 03:00 ;-5.0;Mostly Cloudy;NNE 8;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;03:00:00;2021-12-11T3:28; 03:00 ;-5.0;Mostly Cloudy;NNE 8;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;0;0;04:00:00;2021-12-11T4:28; 04:00 ;-4.2;Mostly Cloudy;NE 12;NA;89
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;9;1;04:00:00;2021-12-11T4:28; 04:00 ;-4.2;Mostly Cloudy;NE 12;NA;89
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;04:00:00;2021-12-11T4:28; 04:00 ;-4.2;Mostly Cloudy;NE 12;NA;89
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;6;1;04:00:00;2021-12-11T4:28; 04:00 ;-4.2;Mostly Cloudy;NE 12;NA;89
