Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;45;10;4;00:00:00;2021-11-08T0:28; 00:00 ;5.7;Mostly Cloudy;SSW 9;NA;90
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;10;3;00:00:00;2021-11-08T0:28; 00:00 ;5.7;Mostly Cloudy;SSW 9;NA;90
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;00:00:00;2021-11-08T0:28; 00:00 ;5.7;Mostly Cloudy;SSW 9;NA;90
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;18;5;00:00:00;2021-11-08T0:28; 00:00 ;5.7;Mostly Cloudy;SSW 9;NA;90
CHU;Hpital du Saint-Sacrement;51217529;22;23;10;7;00:00:00;2021-11-08T0:28; 00:00 ;5.7;Mostly Cloudy;SSW 9;NA;90
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;22;0;0;00:00:00;2021-11-08T0:28; 00:00 ;5.7;Mostly Cloudy;SSW 9;NA;90
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;44;10;4;01:00:00;2021-11-08T1:28; 01:00 ;5.2;Mostly Cloudy;calm;NA;89
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;10;3;01:00:00;2021-11-08T1:28; 01:00 ;5.2;Mostly Cloudy;calm;NA;89
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;01:00:00;2021-11-08T1:28; 01:00 ;5.2;Mostly Cloudy;calm;NA;89
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;18;5;01:00:00;2021-11-08T1:28; 01:00 ;5.2;Mostly Cloudy;calm;NA;89
CHU;Hpital du Saint-Sacrement;51217529;22;22;10;7;01:00:00;2021-11-08T1:28; 01:00 ;5.2;Mostly Cloudy;calm;NA;89
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;22;0;0;01:00:00;2021-11-08T1:28; 01:00 ;5.2;Mostly Cloudy;calm;NA;89
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;44;10;4;02:00:00;2021-11-08T2:28; 02:00 ;4.5;Mostly Cloudy;W 11;NA;90
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;10;3;02:00:00;2021-11-08T2:28; 02:00 ;4.5;Mostly Cloudy;W 11;NA;90
