Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;47;4;1;00:00:00;2021-11-23T0:28; 00:00 ;-2.6;Clear;NW 5;NA;63
CHU;Hpital Saint-Franois-d'Assise;51217602;34;30;5;2;00:00:00;2021-11-23T0:28; 00:00 ;-2.6;Clear;NW 5;NA;63
CHU;L'Htel-Dieu de Qubec;51217586;15;14;0;0;00:00:00;2021-11-23T0:28; 00:00 ;-2.6;Clear;NW 5;NA;63
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;6;3;00:00:00;2021-11-23T0:28; 00:00 ;-2.6;Clear;NW 5;NA;63
CHU;Hpital du Saint-Sacrement;51217529;22;23;3;0;00:00:00;2021-11-23T0:28; 00:00 ;-2.6;Clear;NW 5;NA;63
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;0;0;00:00:00;2021-11-23T0:28; 00:00 ;-2.6;Clear;NW 5;NA;63
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;44;4;1;01:00:00;2021-11-23T1:28; 01:00 ;-4.2;Clear;W 8;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;31;5;2;01:00:00;2021-11-23T1:28; 01:00 ;-4.2;Clear;W 8;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;14;0;0;01:00:00;2021-11-23T1:28; 01:00 ;-4.2;Clear;W 8;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;48;6;3;01:00:00;2021-11-23T1:28; 01:00 ;-4.2;Clear;W 8;NA;71
CHU;Hpital du Saint-Sacrement;51217529;22;25;3;0;01:00:00;2021-11-23T1:28; 01:00 ;-4.2;Clear;W 8;NA;71
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;0;0;01:00:00;2021-11-23T1:28; 01:00 ;-4.2;Clear;W 8;NA;71
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;43;4;1;02:00:00;2021-11-23T2:28; 02:00 ;-4.0;Clear;W 8;NA;68
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;6;2;02:00:00;2021-11-23T2:28; 02:00 ;-4.0;Clear;W 8;NA;68
CHU;L'Htel-Dieu de Qubec;51217586;15;14;0;0;02:00:00;2021-11-23T2:28; 02:00 ;-4.0;Clear;W 8;NA;68
CHU;Hpital de l'Enfant-Jsus;51233914;48;42;6;3;02:00:00;2021-11-23T2:28; 02:00 ;-4.0;Clear;W 8;NA;68
CHU;Hpital du Saint-Sacrement;51217529;22;24;2;0;02:00:00;2021-11-23T2:28; 02:00 ;-4.0;Clear;W 8;NA;68
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;22;0;0;02:00:00;2021-11-23T2:28; 02:00 ;-4.0;Clear;W 8;NA;68
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;4;1;03:00:00;2021-11-23T3:28; 03:00 ;-6.2;Clear;WSW 10;NA;79
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;6;2;03:00:00;2021-11-23T3:28; 03:00 ;-6.2;Clear;WSW 10;NA;79
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;03:00:00;2021-11-23T3:28; 03:00 ;-6.2;Clear;WSW 10;NA;79
CHU;Hpital de l'Enfant-Jsus;51233914;48;43;6;3;03:00:00;2021-11-23T3:28; 03:00 ;-6.2;Clear;WSW 10;NA;79
CHU;Hpital du Saint-Sacrement;51217529;22;23;2;0;03:00:00;2021-11-23T3:28; 03:00 ;-6.2;Clear;WSW 10;NA;79
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;03:00:00;2021-11-23T3:28; 03:00 ;-6.2;Clear;WSW 10;NA;79
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;4;1;04:00:00;2021-11-23T4:28; 04:00 ;-5.0;Clear;W 9;NA;70
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;6;2;04:00:00;2021-11-23T4:28; 04:00 ;-5.0;Clear;W 9;NA;70
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;04:00:00;2021-11-23T4:28; 04:00 ;-5.0;Clear;W 9;NA;70
CHU;Hpital de l'Enfant-Jsus;51233914;48;45;6;3;04:00:00;2021-11-23T4:28; 04:00 ;-5.0;Clear;W 9;NA;70
CHU;Hpital du Saint-Sacrement;51217529;22;23;2;0;04:00:00;2021-11-23T4:28; 04:00 ;-5.0;Clear;W 9;NA;70
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;04:00:00;2021-11-23T4:28; 04:00 ;-5.0;Clear;W 9;NA;70
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;41;4;1;05:00:00;2021-11-23T5:28; 05:00 ;-5.4;Mainly Clear;W 7;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;6;2;05:00:00;2021-11-23T5:28; 05:00 ;-5.4;Mainly Clear;W 7;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;05:00:00;2021-11-23T5:28; 05:00 ;-5.4;Mainly Clear;W 7;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;6;3;05:00:00;2021-11-23T5:28; 05:00 ;-5.4;Mainly Clear;W 7;NA;71
CHU;Hpital du Saint-Sacrement;51217529;22;23;2;0;05:00:00;2021-11-23T5:28; 05:00 ;-5.4;Mainly Clear;W 7;NA;71
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;05:00:00;2021-11-23T5:28; 05:00 ;-5.4;Mainly Clear;W 7;NA;71
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;44;4;1;06:00:00;2021-11-23T6:28; 06:00 ;-4.9;Partly Cloudy;W 10;NA;66
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;6;2;06:00:00;2021-11-23T6:28; 06:00 ;-4.9;Partly Cloudy;W 10;NA;66
