Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;44;13;7;12:00:00;2021-10-31T12:28; 12:00 ;9.2;Mist;                                            ;NA;ENE 42 gust 62
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;9;0;12:00:00;2021-10-31T12:28; 12:00 ;9.2;Mist;                                            ;NA;ENE 42 gust 62
CHU;L'Htel-Dieu de Qubec;51217586;15;19;1;0;12:00:00;2021-10-31T12:28; 12:00 ;9.2;Mist;                                            ;NA;ENE 42 gust 62
CHU;Hpital de l'Enfant-Jsus;51233914;48;61;17;6;12:00:00;2021-10-31T12:28; 12:00 ;9.2;Mist;                                            ;NA;ENE 42 gust 62
CHU;Hpital du Saint-Sacrement;51217529;22;21;10;6;12:00:00;2021-10-31T12:28; 12:00 ;9.2;Mist;                                            ;NA;ENE 42 gust 62
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;0;0;12:00:00;2021-10-31T12:28; 12:00 ;9.2;Mist;                                            ;NA;ENE 42 gust 62
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;42;11;6;13:00:00;2021-10-31T13:28; 13:00 ;9.0;Light Rain;E 29 gust 48;NA;93
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;9;0;13:00:00;2021-10-31T13:28; 13:00 ;9.0;Light Rain;E 29 gust 48;NA;93
CHU;L'Htel-Dieu de Qubec;51217586;15;18;2;0;13:00:00;2021-10-31T13:28; 13:00 ;9.0;Light Rain;E 29 gust 48;NA;93
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;16;6;13:00:00;2021-10-31T13:28; 13:00 ;9.0;Light Rain;E 29 gust 48;NA;93
