Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;43;6;1;00:00:00;2021-11-27T0:28; 00:00 ;-0.9;Light Snow;WNW 11;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;8;0;00:00:00;2021-11-27T0:28; 00:00 ;-0.9;Light Snow;WNW 11;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;11;1;0;00:00:00;2021-11-27T0:28; 00:00 ;-0.9;Light Snow;WNW 11;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;7;1;00:00:00;2021-11-27T0:28; 00:00 ;-0.9;Light Snow;WNW 11;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;18;3;0;00:00:00;2021-11-27T0:28; 00:00 ;-0.9;Light Snow;WNW 11;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;1;0;00:00:00;2021-11-27T0:28; 00:00 ;-0.9;Light Snow;WNW 11;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;6;1;01:00:00;2021-11-27T1:28; 01:00 ;-1.8;Light Snow;WNW 11;NA;93
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;7;0;01:00:00;2021-11-27T1:28; 01:00 ;-1.8;Light Snow;WNW 11;NA;93
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;01:00:00;2021-11-27T1:28; 01:00 ;-1.8;Light Snow;WNW 11;NA;93
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;7;1;01:00:00;2021-11-27T1:28; 01:00 ;-1.8;Light Snow;WNW 11;NA;93
CHU;Hpital du Saint-Sacrement;51217529;22;16;3;0;01:00:00;2021-11-27T1:28; 01:00 ;-1.8;Light Snow;WNW 11;NA;93
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;1;0;01:00:00;2021-11-27T1:28; 01:00 ;-1.8;Light Snow;WNW 11;NA;93
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;6;1;02:00:00;2021-11-27T2:28; 02:00 ;-1.9;Snow;WSW 13;NA;96
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;7;0;02:00:00;2021-11-27T2:28; 02:00 ;-1.9;Snow;WSW 13;NA;96
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;02:00:00;2021-11-27T2:28; 02:00 ;-1.9;Snow;WSW 13;NA;96
CHU;Hpital de l'Enfant-Jsus;51233914;48;54;7;1;02:00:00;2021-11-27T2:28; 02:00 ;-1.9;Snow;WSW 13;NA;96
CHU;Hpital du Saint-Sacrement;51217529;22;17;3;0;02:00:00;2021-11-27T2:28; 02:00 ;-1.9;Snow;WSW 13;NA;96
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;1;0;02:00:00;2021-11-27T2:28; 02:00 ;-1.9;Snow;WSW 13;NA;96
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;6;1;03:00:00;2021-11-27T3:28; 03:00 ;-2.3;Light Snow;W 14 gust 27;NA;92
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;7;0;03:00:00;2021-11-27T3:28; 03:00 ;-2.3;Light Snow;W 14 gust 27;NA;92
CHU;L'Htel-Dieu de Qubec;51217586;15;13;1;0;03:00:00;2021-11-27T3:28; 03:00 ;-2.3;Light Snow;W 14 gust 27;NA;92
