Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;0;0;00:00:00;2021-12-07T0:28; 00:00 ;1.5;Mostly Cloudy;SW 37 gust 54;NA;85
CHU;Hpital Saint-Franois-d'Assise;51217602;34;42;7;0;00:00:00;2021-12-07T0:28; 00:00 ;1.5;Mostly Cloudy;SW 37 gust 54;NA;85
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;00:00:00;2021-12-07T0:28; 00:00 ;1.5;Mostly Cloudy;SW 37 gust 54;NA;85
CHU;Hpital de l'Enfant-Jsus;51233914;48;55;9;1;00:00:00;2021-12-07T0:28; 00:00 ;1.5;Mostly Cloudy;SW 37 gust 54;NA;85
CHU;Hpital du Saint-Sacrement;51217529;22;25;12;4;00:00:00;2021-12-07T0:28; 00:00 ;1.5;Mostly Cloudy;SW 37 gust 54;NA;85
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;25;1;0;00:00:00;2021-12-07T0:28; 00:00 ;1.5;Mostly Cloudy;SW 37 gust 54;NA;85
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;0;0;01:00:00;2021-12-07T1:28; 01:00 ;1.6;Mostly Cloudy;WSW 34 gust 47;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;7;0;01:00:00;2021-12-07T1:28; 01:00 ;1.6;Mostly Cloudy;WSW 34 gust 47;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;01:00:00;2021-12-07T1:28; 01:00 ;1.6;Mostly Cloudy;WSW 34 gust 47;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;9;1;01:00:00;2021-12-07T1:28; 01:00 ;1.6;Mostly Cloudy;WSW 34 gust 47;NA;71
CHU;Hpital du Saint-Sacrement;51217529;22;25;12;4;01:00:00;2021-12-07T1:28; 01:00 ;1.6;Mostly Cloudy;WSW 34 gust 47;NA;71
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;1;0;01:00:00;2021-12-07T1:28; 01:00 ;1.6;Mostly Cloudy;WSW 34 gust 47;NA;71
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;0;0;02:00:00;2021-12-07T2:28; 02:00 ;1.1;Mostly Cloudy;WSW 29 gust 42;NA;72
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;7;0;02:00:00;2021-12-07T2:28; 02:00 ;1.1;Mostly Cloudy;WSW 29 gust 42;NA;72
