Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;3;0;00:00:00;2021-12-12T0:28; 00:00 ;4.9;Mostly Cloudy;WSW 45 gust 76;NA;69
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;13;3;00:00:00;2021-12-12T0:28; 00:00 ;4.9;Mostly Cloudy;WSW 45 gust 76;NA;69
CHU;L'Htel-Dieu de Qubec;51217586;15;12;0;0;00:00:00;2021-12-12T0:28; 00:00 ;4.9;Mostly Cloudy;WSW 45 gust 76;NA;69
CHU;Hpital de l'Enfant-Jsus;51233914;48;45;10;1;00:00:00;2021-12-12T0:28; 00:00 ;4.9;Mostly Cloudy;WSW 45 gust 76;NA;69
CHU;Hpital du Saint-Sacrement;51217529;22;21;8;4;00:00:00;2021-12-12T0:28; 00:00 ;4.9;Mostly Cloudy;WSW 45 gust 76;NA;69
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;1;0;00:00:00;2021-12-12T0:28; 00:00 ;4.9;Mostly Cloudy;WSW 45 gust 76;NA;69
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;3;0;01:00:00;2021-12-12T1:28; 01:00 ;4.6;Cloudy;SW 46 gust 66;NA;65
CHU;Hpital Saint-Franois-d'Assise;51217602;34;30;12;2;01:00:00;2021-12-12T1:28; 01:00 ;4.6;Cloudy;SW 46 gust 66;NA;65
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;01:00:00;2021-12-12T1:28; 01:00 ;4.6;Cloudy;SW 46 gust 66;NA;65
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;10;1;01:00:00;2021-12-12T1:28; 01:00 ;4.6;Cloudy;SW 46 gust 66;NA;65
CHU;Hpital du Saint-Sacrement;51217529;22;22;8;4;01:00:00;2021-12-12T1:28; 01:00 ;4.6;Cloudy;SW 46 gust 66;NA;65
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;1;0;01:00:00;2021-12-12T1:28; 01:00 ;4.6;Cloudy;SW 46 gust 66;NA;65
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;3;0;02:00:00;2021-12-12T2:28; 02:00 ;4.1;Cloudy;SW 42 gust 59;NA;64
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;12;2;02:00:00;2021-12-12T2:28; 02:00 ;4.1;Cloudy;SW 42 gust 59;NA;64
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;02:00:00;2021-12-12T2:28; 02:00 ;4.1;Cloudy;SW 42 gust 59;NA;64
CHU;Hpital de l'Enfant-Jsus;51233914;48;49;11;1;02:00:00;2021-12-12T2:28; 02:00 ;4.1;Cloudy;SW 42 gust 59;NA;64
CHU;Hpital du Saint-Sacrement;51217529;22;21;8;4;02:00:00;2021-12-12T2:28; 02:00 ;4.1;Cloudy;SW 42 gust 59;NA;64
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;1;0;02:00:00;2021-12-12T2:28; 02:00 ;4.1;Cloudy;SW 42 gust 59;NA;64
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;3;0;03:00:00;2021-12-12T3:28; 03:00 ;1.4;Light Snowshower;WSW 49 gust 81;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;12;2;03:00:00;2021-12-12T3:28; 03:00 ;1.4;Light Snowshower;WSW 49 gust 81;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;03:00:00;2021-12-12T3:28; 03:00 ;1.4;Light Snowshower;WSW 49 gust 81;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;11;1;03:00:00;2021-12-12T3:28; 03:00 ;1.4;Light Snowshower;WSW 49 gust 81;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;20;8;4;03:00:00;2021-12-12T3:28; 03:00 ;1.4;Light Snowshower;WSW 49 gust 81;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;1;0;03:00:00;2021-12-12T3:28; 03:00 ;1.4;Light Snowshower;WSW 49 gust 81;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;33;3;0;04:00:00;2021-12-12T4:28; 04:00 ;1.7;Light Snowshower;W 47 gust 75;NA;56
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;12;2;04:00:00;2021-12-12T4:28; 04:00 ;1.7;Light Snowshower;W 47 gust 75;NA;56
CHU;L'Htel-Dieu de Qubec;51217586;15;17;0;0;04:00:00;2021-12-12T4:28; 04:00 ;1.7;Light Snowshower;W 47 gust 75;NA;56
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;11;1;04:00:00;2021-12-12T4:28; 04:00 ;1.7;Light Snowshower;W 47 gust 75;NA;56
CHU;Hpital du Saint-Sacrement;51217529;22;21;8;4;04:00:00;2021-12-12T4:28; 04:00 ;1.7;Light Snowshower;W 47 gust 75;NA;56
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;1;0;04:00:00;2021-12-12T4:28; 04:00 ;1.7;Light Snowshower;W 47 gust 75;NA;56
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;34;3;0;05:00:00;2021-12-12T5:28; 05:00 ;0.7;Light Snowshower;W 34 gust 58;NA;57
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;12;2;05:00:00;2021-12-12T5:28; 05:00 ;0.7;Light Snowshower;W 34 gust 58;NA;57
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;05:00:00;2021-12-12T5:28; 05:00 ;0.7;Light Snowshower;W 34 gust 58;NA;57
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;11;1;05:00:00;2021-12-12T5:28; 05:00 ;0.7;Light Snowshower;W 34 gust 58;NA;57
CHU;Hpital du Saint-Sacrement;51217529;22;21;8;4;05:00:00;2021-12-12T5:28; 05:00 ;0.7;Light Snowshower;W 34 gust 58;NA;57
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;2;0;05:00:00;2021-12-12T5:28; 05:00 ;0.7;Light Snowshower;W 34 gust 58;NA;57
CHU;Le Centre hospitalier de l'Universit Laval;51217594;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-12T6:28; 06:00 ;0.2;Cloudy;W 42 gust 58;NA;58
CHU;Hpital Saint-Franois-d'Assise;51217602;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-12T6:28; 06:00 ;0.2;Cloudy;W 42 gust 58;NA;58
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;06:00:00;2021-12-12T6:28; 06:00 ;0.2;Cloudy;W 42 gust 58;NA;58
CHU;Hpital de l'Enfant-Jsus;51233914;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-12T6:28; 06:00 ;0.2;Cloudy;W 42 gust 58;NA;58
CHU;Hpital du Saint-Sacrement;51217529;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-12T6:28; 06:00 ;0.2;Cloudy;W 42 gust 58;NA;58
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-12T6:28; 06:00 ;0.2;Cloudy;W 42 gust 58;NA;58
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;4;0;07:00:00;2021-12-12T7:28; 07:00 ;-0.3;Partly Cloudy;WSW 32 gust 50;NA;63
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;14;2;07:00:00;2021-12-12T7:28; 07:00 ;-0.3;Partly Cloudy;WSW 32 gust 50;NA;63
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;07:00:00;2021-12-12T7:28; 07:00 ;-0.3;Partly Cloudy;WSW 32 gust 50;NA;63
CHU;Hpital de l'Enfant-Jsus;51233914;48;54;11;1;07:00:00;2021-12-12T7:28; 07:00 ;-0.3;Partly Cloudy;WSW 32 gust 50;NA;63
CHU;Hpital du Saint-Sacrement;51217529;22;21;8;5;07:00:00;2021-12-12T7:28; 07:00 ;-0.3;Partly Cloudy;WSW 32 gust 50;NA;63
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;2;0;07:00:00;2021-12-12T7:28; 07:00 ;-0.3;Partly Cloudy;WSW 32 gust 50;NA;63
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;38;4;0;08:00:00;2021-12-12T8:28; 08:00 ;-0.9;Mainly Sunny;WSW 33 gust 44;NA;65
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;14;3;08:00:00;2021-12-12T8:28; 08:00 ;-0.9;Mainly Sunny;WSW 33 gust 44;NA;65
CHU;L'Htel-Dieu de Qubec;51217586;15;14;0;0;08:00:00;2021-12-12T8:28; 08:00 ;-0.9;Mainly Sunny;WSW 33 gust 44;NA;65
CHU;Hpital de l'Enfant-Jsus;51233914;48;54;12;1;08:00:00;2021-12-12T8:28; 08:00 ;-0.9;Mainly Sunny;WSW 33 gust 44;NA;65
CHU;Hpital du Saint-Sacrement;51217529;22;22;8;5;08:00:00;2021-12-12T8:28; 08:00 ;-0.9;Mainly Sunny;WSW 33 gust 44;NA;65
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;2;0;08:00:00;2021-12-12T8:28; 08:00 ;-0.9;Mainly Sunny;WSW 33 gust 44;NA;65
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;5;0;09:00:00;2021-12-12T9:28; 09:00 ;-0.5;Partly Cloudy;WSW 35 gust 45;NA;64
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;14;3;09:00:00;2021-12-12T9:28; 09:00 ;-0.5;Partly Cloudy;WSW 35 gust 45;NA;64
CHU;L'Htel-Dieu de Qubec;51217586;15;14;0;0;09:00:00;2021-12-12T9:28; 09:00 ;-0.5;Partly Cloudy;WSW 35 gust 45;NA;64
CHU;Hpital de l'Enfant-Jsus;51233914;48;55;13;1;09:00:00;2021-12-12T9:28; 09:00 ;-0.5;Partly Cloudy;WSW 35 gust 45;NA;64
CHU;Hpital du Saint-Sacrement;51217529;22;22;8;5;09:00:00;2021-12-12T9:28; 09:00 ;-0.5;Partly Cloudy;WSW 35 gust 45;NA;64
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;2;0;09:00:00;2021-12-12T9:28; 09:00 ;-0.5;Partly Cloudy;WSW 35 gust 45;NA;64
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;5;0;10:00:00;2021-12-12T10:28; 10:00 ;0.4;Partly Cloudy;WSW 39 gust 55;NA;58
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;13;4;10:00:00;2021-12-12T10:28; 10:00 ;0.4;Partly Cloudy;WSW 39 gust 55;NA;58
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;10:00:00;2021-12-12T10:28; 10:00 ;0.4;Partly Cloudy;WSW 39 gust 55;NA;58
CHU;Hpital de l'Enfant-Jsus;51233914;48;55;13;1;10:00:00;2021-12-12T10:28; 10:00 ;0.4;Partly Cloudy;WSW 39 gust 55;NA;58
CHU;Hpital du Saint-Sacrement;51217529;22;22;9;5;10:00:00;2021-12-12T10:28; 10:00 ;0.4;Partly Cloudy;WSW 39 gust 55;NA;58
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;1;0;10:00:00;2021-12-12T10:28; 10:00 ;0.4;Partly Cloudy;WSW 39 gust 55;NA;58
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;41;5;0;11:00:00;2021-12-12T11:28; 11:00 ;1.1;Mainly Sunny;WSW 36 gust 48;NA;58
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;12;4;11:00:00;2021-12-12T11:28; 11:00 ;1.1;Mainly Sunny;WSW 36 gust 48;NA;58
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;11:00:00;2021-12-12T11:28; 11:00 ;1.1;Mainly Sunny;WSW 36 gust 48;NA;58
CHU;Hpital de l'Enfant-Jsus;51233914;48;57;14;2;11:00:00;2021-12-12T11:28; 11:00 ;1.1;Mainly Sunny;WSW 36 gust 48;NA;58
CHU;Hpital du Saint-Sacrement;51217529;22;23;10;4;11:00:00;2021-12-12T11:28; 11:00 ;1.1;Mainly Sunny;WSW 36 gust 48;NA;58
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;24;0;0;11:00:00;2021-12-12T11:28; 11:00 ;1.1;Mainly Sunny;WSW 36 gust 48;NA;58
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;44;5;0;12:00:00;2021-12-12T12:28; 12:00 ;1.4;Mostly Cloudy;WSW 39 gust 49;NA;60
