Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;2;1;17:00:00;2021-10-17T17:28; 18:00 ;15,1;Faible averse de pluie;ENE 25;NA;98
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;8;4;17:00:00;2021-10-17T17:28; 18:00 ;15,1;Faible averse de pluie;ENE 25;NA;98
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;17:00:00;2021-10-17T17:28; 18:00 ;15,1;Faible averse de pluie;ENE 25;NA;98
CHU;Hpital de l'Enfant-Jsus;51233914;48;61;27;8;17:00:00;2021-10-17T17:28; 18:00 ;15,1;Faible averse de pluie;ENE 25;NA;98
CHU;Hpital du Saint-Sacrement;51217529;22;19;12;5;17:00:00;2021-10-17T17:28; 18:00 ;15,1;Faible averse de pluie;ENE 25;NA;98
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;28;2;0;17:00:00;2021-10-17T17:28; 18:00 ;15,1;Faible averse de pluie;ENE 25;NA;98
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;2;1;18:00:00;2021-10-17T18:28; 18:00 ;10,9;Généralement nuageux;                                            ;NA;ONO 10
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;8;4;18:00:00;2021-10-17T18:28; 18:00 ;10,9;Généralement nuageux;                                            ;NA;ONO 10
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;18:00:00;2021-10-17T18:28; 18:00 ;10,9;Généralement nuageux;                                            ;NA;ONO 10
CHU;Hpital de l'Enfant-Jsus;51233914;48;67;27;9;18:00:00;2021-10-17T18:28; 18:00 ;10,9;Généralement nuageux;                                            ;NA;ONO 10
CHU;Hpital du Saint-Sacrement;51217529;22;20;11;6;18:00:00;2021-10-17T18:28; 18:00 ;10,9;Généralement nuageux;                                            ;NA;ONO 10
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;26;3;0;18:00:00;2021-10-17T18:28; 18:00 ;10,9;Généralement nuageux;                                            ;NA;ONO 10
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;30;2;1;19:00:00;2021-10-17T19:28; 19:00 ;10,4;Généralement nuageux;                                            ;NA;ONO 7
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;7;3;19:00:00;2021-10-17T19:28; 19:00 ;10,4;Généralement nuageux;                                            ;NA;ONO 7
CHU;L'Htel-Dieu de Qubec;51217586;15;15;3;0;19:00:00;2021-10-17T19:28; 19:00 ;10,4;Généralement nuageux;                                            ;NA;ONO 7
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;25;8;19:00:00;2021-10-17T19:28; 19:00 ;10,4;Généralement nuageux;                                            ;NA;ONO 7
CHU;Hpital du Saint-Sacrement;51217529;22;21;11;7;19:00:00;2021-10-17T19:28; 19:00 ;10,4;Généralement nuageux;                                            ;NA;ONO 7
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;1;0;19:00:00;2021-10-17T19:28; 19:00 ;10,4;Généralement nuageux;                                            ;NA;ONO 7
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;33;3;1;20:00:00;2021-10-17T20:28; 20:00 ;9,7;Généralement nuageux;                                            ;NA;O 8
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;7;3;20:00:00;2021-10-17T20:28; 20:00 ;9,7;Généralement nuageux;                                            ;NA;O 8
CHU;L'Htel-Dieu de Qubec;51217586;15;16;4;0;20:00:00;2021-10-17T20:28; 20:00 ;9,7;Généralement nuageux;                                            ;NA;O 8
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;26;8;20:00:00;2021-10-17T20:28; 20:00 ;9,7;Généralement nuageux;                                            ;NA;O 8
CHU;Hpital du Saint-Sacrement;51217529;22;20;10;7;20:00:00;2021-10-17T20:28; 20:00 ;9,7;Généralement nuageux;                                            ;NA;O 8
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;0;0;20:00:00;2021-10-17T20:28; 20:00 ;9,7;Généralement nuageux;                                            ;NA;O 8
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;3;1;21:00:00;2021-10-17T21:28; 21:00 ;9,2;Généralement nuageux;                                            ;NA;O 13
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;6;2;21:00:00;2021-10-17T21:28; 21:00 ;9,2;Généralement nuageux;                                            ;NA;O 13
CHU;L'Htel-Dieu de Qubec;51217586;15;17;4;0;21:00:00;2021-10-17T21:28; 21:00 ;9,2;Généralement nuageux;                                            ;NA;O 13
CHU;Hpital de l'Enfant-Jsus;51233914;48;62;27;9;21:00:00;2021-10-17T21:28; 21:00 ;9,2;Généralement nuageux;                                            ;NA;O 13
