Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;4;2;00:00:00;2021-12-14T0:28; 00:00 ;1.5;Mainly Clear;W 26 gust 36;NA;30
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;14;3;00:00:00;2021-12-14T0:28; 00:00 ;1.5;Mainly Clear;W 26 gust 36;NA;30
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;00:00:00;2021-12-14T0:28; 00:00 ;1.5;Mainly Clear;W 26 gust 36;NA;30
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;9;1;00:00:00;2021-12-14T0:28; 00:00 ;1.5;Mainly Clear;W 26 gust 36;NA;30
CHU;Hpital du Saint-Sacrement;51217529;22;23;14;6;00:00:00;2021-12-14T0:28; 00:00 ;1.5;Mainly Clear;W 26 gust 36;NA;30
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;1;0;00:00:00;2021-12-14T0:28; 00:00 ;1.5;Mainly Clear;W 26 gust 36;NA;30
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;38;4;2;01:00:00;2021-12-14T1:28; 01:00 ;0.9;Mainly Clear;WSW 21;NA;30
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;13;3;01:00:00;2021-12-14T1:28; 01:00 ;0.9;Mainly Clear;WSW 21;NA;30
CHU;L'Htel-Dieu de Qubec;51217586;15;14;0;0;01:00:00;2021-12-14T1:28; 01:00 ;0.9;Mainly Clear;WSW 21;NA;30
CHU;Hpital de l'Enfant-Jsus;51233914;48;49;9;1;01:00:00;2021-12-14T1:28; 01:00 ;0.9;Mainly Clear;WSW 21;NA;30
CHU;Hpital du Saint-Sacrement;51217529;22;23;14;6;01:00:00;2021-12-14T1:28; 01:00 ;0.9;Mainly Clear;WSW 21;NA;30
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;1;0;01:00:00;2021-12-14T1:28; 01:00 ;0.9;Mainly Clear;WSW 21;NA;30
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;4;2;02:00:00;2021-12-14T2:28; 02:00 ;3.0;Mainly Clear;WNW 18 gust 36;NA;26
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;13;3;02:00:00;2021-12-14T2:28; 02:00 ;3.0;Mainly Clear;WNW 18 gust 36;NA;26
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;02:00:00;2021-12-14T2:28; 02:00 ;3.0;Mainly Clear;WNW 18 gust 36;NA;26
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;9;2;02:00:00;2021-12-14T2:28; 02:00 ;3.0;Mainly Clear;WNW 18 gust 36;NA;26
CHU;Hpital du Saint-Sacrement;51217529;22;25;14;6;02:00:00;2021-12-14T2:28; 02:00 ;3.0;Mainly Clear;WNW 18 gust 36;NA;26
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;1;0;02:00:00;2021-12-14T2:28; 02:00 ;3.0;Mainly Clear;WNW 18 gust 36;NA;26
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;4;2;03:00:00;2021-12-14T3:28; 03:00 ;2.0;Mainly Clear;WNW 15 gust 45;NA;22
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;13;3;03:00:00;2021-12-14T3:28; 03:00 ;2.0;Mainly Clear;WNW 15 gust 45;NA;22
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;03:00:00;2021-12-14T3:28; 03:00 ;2.0;Mainly Clear;WNW 15 gust 45;NA;22
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;9;2;03:00:00;2021-12-14T3:28; 03:00 ;2.0;Mainly Clear;WNW 15 gust 45;NA;22
CHU;Hpital du Saint-Sacrement;51217529;22;25;13;5;03:00:00;2021-12-14T3:28; 03:00 ;2.0;Mainly Clear;WNW 15 gust 45;NA;22
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;1;0;03:00:00;2021-12-14T3:28; 03:00 ;2.0;Mainly Clear;WNW 15 gust 45;NA;22
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;4;2;04:00:00;2021-12-14T4:28; 04:00 ;1.0;Mostly Cloudy;WNW 16 gust 33;NA;21
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;13;3;04:00:00;2021-12-14T4:28; 04:00 ;1.0;Mostly Cloudy;WNW 16 gust 33;NA;21
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;04:00:00;2021-12-14T4:28; 04:00 ;1.0;Mostly Cloudy;WNW 16 gust 33;NA;21
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;10;2;04:00:00;2021-12-14T4:28; 04:00 ;1.0;Mostly Cloudy;WNW 16 gust 33;NA;21
CHU;Hpital du Saint-Sacrement;51217529;22;26;13;5;04:00:00;2021-12-14T4:28; 04:00 ;1.0;Mostly Cloudy;WNW 16 gust 33;NA;21
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;22;1;0;04:00:00;2021-12-14T4:28; 04:00 ;1.0;Mostly Cloudy;WNW 16 gust 33;NA;21
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;5;1;10:00:00;2021-12-14T10:28; 10:00 ;-3.2;Mainly Sunny;NNW 14;NA;51
CHU;Hpital Saint-Franois-d'Assise;51217602;34;42;16;3;10:00:00;2021-12-14T10:28; 10:00 ;-3.2;Mainly Sunny;NNW 14;NA;51
CHU;L'Htel-Dieu de Qubec;51217586;15;18;2;0;10:00:00;2021-12-14T10:28; 10:00 ;-3.2;Mainly Sunny;NNW 14;NA;51
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;15;3;10:00:00;2021-12-14T10:28; 10:00 ;-3.2;Mainly Sunny;NNW 14;NA;51
CHU;Hpital du Saint-Sacrement;51217529;22;25;13;6;10:00:00;2021-12-14T10:28; 10:00 ;-3.2;Mainly Sunny;NNW 14;NA;51
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;3;0;10:00:00;2021-12-14T10:28; 10:00 ;-3.2;Mainly Sunny;NNW 14;NA;51
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;47;6;1;11:00:00;2021-12-14T11:28; 11:00 ;-3.4;Mainly Sunny;N 2;NA;52
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;13;2;11:00:00;2021-12-14T11:28; 11:00 ;-3.4;Mainly Sunny;N 2;NA;52
CHU;L'Htel-Dieu de Qubec;51217586;15;18;2;0;11:00:00;2021-12-14T11:28; 11:00 ;-3.4;Mainly Sunny;N 2;NA;52
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;15;3;11:00:00;2021-12-14T11:28; 11:00 ;-3.4;Mainly Sunny;N 2;NA;52
CHU;Hpital du Saint-Sacrement;51217529;22;24;13;6;11:00:00;2021-12-14T11:28; 11:00 ;-3.4;Mainly Sunny;N 2;NA;52
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;4;0;11:00:00;2021-12-14T11:28; 11:00 ;-3.4;Mainly Sunny;N 2;NA;52
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;44;4;0;12:00:00;2021-12-14T12:28; 12:00 ;-2.3;Mainly Sunny;W 8;NA;50
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;14;2;12:00:00;2021-12-14T12:28; 12:00 ;-2.3;Mainly Sunny;W 8;NA;50
CHU;L'Htel-Dieu de Qubec;51217586;15;19;2;0;12:00:00;2021-12-14T12:28; 12:00 ;-2.3;Mainly Sunny;W 8;NA;50
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;15;3;12:00:00;2021-12-14T12:28; 12:00 ;-2.3;Mainly Sunny;W 8;NA;50
CHU;Hpital du Saint-Sacrement;51217529;22;24;14;7;12:00:00;2021-12-14T12:28; 12:00 ;-2.3;Mainly Sunny;W 8;NA;50
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;26;5;0;12:00:00;2021-12-14T12:28; 12:00 ;-2.3;Mainly Sunny;W 8;NA;50
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;46;4;0;13:00:00;2021-12-14T13:28; 13:00 ;-1.9;Mainly Sunny;W 11;NA;46
CHU;Hpital Saint-Franois-d'Assise;51217602;34;46;13;2;13:00:00;2021-12-14T13:28; 13:00 ;-1.9;Mainly Sunny;W 11;NA;46
CHU;L'Htel-Dieu de Qubec;51217586;15;19;1;0;13:00:00;2021-12-14T13:28; 13:00 ;-1.9;Mainly Sunny;W 11;NA;46
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;15;2;13:00:00;2021-12-14T13:28; 13:00 ;-1.9;Mainly Sunny;W 11;NA;46
CHU;Hpital du Saint-Sacrement;51217529;22;26;14;8;13:00:00;2021-12-14T13:28; 13:00 ;-1.9;Mainly Sunny;W 11;NA;46
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;25;5;0;13:00:00;2021-12-14T13:28; 13:00 ;-1.9;Mainly Sunny;W 11;NA;46
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;49;6;0;14:00:00;2021-12-14T14:28; 14:00 ;-1.6;Mainly Sunny;NW 11;NA;42
CHU;Hpital Saint-Franois-d'Assise;51217602;34;44;13;3;14:00:00;2021-12-14T14:28; 14:00 ;-1.6;Mainly Sunny;NW 11;NA;42
CHU;L'Htel-Dieu de Qubec;51217586;15;18;3;0;14:00:00;2021-12-14T14:28; 14:00 ;-1.6;Mainly Sunny;NW 11;NA;42
CHU;Hpital de l'Enfant-Jsus;51233914;48;45;12;1;14:00:00;2021-12-14T14:28; 14:00 ;-1.6;Mainly Sunny;NW 11;NA;42
CHU;Hpital du Saint-Sacrement;51217529;22;28;15;8;14:00:00;2021-12-14T14:28; 14:00 ;-1.6;Mainly Sunny;NW 11;NA;42
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;26;6;0;14:00:00;2021-12-14T14:28; 14:00 ;-1.6;Mainly Sunny;NW 11;NA;42
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;49;4;0;15:00:00;2021-12-14T15:28; 15:00 ;-2.3;Mainly Sunny;W 15;NA;44
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;11;1;15:00:00;2021-12-14T15:28; 15:00 ;-2.3;Mainly Sunny;W 15;NA;44
CHU;L'Htel-Dieu de Qubec;51217586;15;19;3;0;15:00:00;2021-12-14T15:28; 15:00 ;-2.3;Mainly Sunny;W 15;NA;44
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;9;1;15:00:00;2021-12-14T15:28; 15:00 ;-2.3;Mainly Sunny;W 15;NA;44
CHU;Hpital du Saint-Sacrement;51217529;22;24;12;5;15:00:00;2021-12-14T15:28; 15:00 ;-2.3;Mainly Sunny;W 15;NA;44
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;25;4;0;15:00:00;2021-12-14T15:28; 15:00 ;-2.3;Mainly Sunny;W 15;NA;44
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;48;3;0;16:00:00;2021-12-14T16:28; 16:00 ;-3.6;Mainly Clear;W 9;NA;49
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;13;1;16:00:00;2021-12-14T16:28; 16:00 ;-3.6;Mainly Clear;W 9;NA;49
CHU;L'Htel-Dieu de Qubec;51217586;15;19;4;0;16:00:00;2021-12-14T16:28; 16:00 ;-3.6;Mainly Clear;W 9;NA;49
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;7;1;16:00:00;2021-12-14T16:28; 16:00 ;-3.6;Mainly Clear;W 9;NA;49
CHU;Hpital du Saint-Sacrement;51217529;22;25;10;5;16:00:00;2021-12-14T16:28; 16:00 ;-3.6;Mainly Clear;W 9;NA;49
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;3;0;16:00:00;2021-12-14T16:28; 16:00 ;-3.6;Mainly Clear;W 9;NA;49
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;42;3;0;17:00:00;2021-12-14T17:28; 17:00 ;-4.6;Mainly Clear;W 12;NA;53
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;13;2;17:00:00;2021-12-14T17:28; 17:00 ;-4.6;Mainly Clear;W 12;NA;53
CHU;L'Htel-Dieu de Qubec;51217586;15;22;4;0;17:00:00;2021-12-14T17:28; 17:00 ;-4.6;Mainly Clear;W 12;NA;53
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;7;2;17:00:00;2021-12-14T17:28; 17:00 ;-4.6;Mainly Clear;W 12;NA;53
CHU;Hpital du Saint-Sacrement;51217529;22;25;11;5;17:00:00;2021-12-14T17:28; 17:00 ;-4.6;Mainly Clear;W 12;NA;53
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;0;0;17:00:00;2021-12-14T17:28; 17:00 ;-4.6;Mainly Clear;W 12;NA;53
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;38;3;0;18:00:00;2021-12-14T18:28; 18:00 ;-5.2;Clear;WSW 13;NA;55
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;14;2;18:00:00;2021-12-14T18:28; 18:00 ;-5.2;Clear;WSW 13;NA;55
CHU;L'Htel-Dieu de Qubec;51217586;15;20;3;0;18:00:00;2021-12-14T18:28; 18:00 ;-5.2;Clear;WSW 13;NA;55
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;8;2;18:00:00;2021-12-14T18:28; 18:00 ;-5.2;Clear;WSW 13;NA;55
CHU;Hpital du Saint-Sacrement;51217529;22;25;10;5;18:00:00;2021-12-14T18:28; 18:00 ;-5.2;Clear;WSW 13;NA;55
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;18:00:00;2021-12-14T18:28; 18:00 ;-5.2;Clear;WSW 13;NA;55
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;2;0;19:00:00;2021-12-14T19:28; 19:00 ;-6.0;Clear;SSW 15;NA;60
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;13;1;19:00:00;2021-12-14T19:28; 19:00 ;-6.0;Clear;SSW 15;NA;60
CHU;L'Htel-Dieu de Qubec;51217586;15;19;3;0;19:00:00;2021-12-14T19:28; 19:00 ;-6.0;Clear;SSW 15;NA;60
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;8;3;19:00:00;2021-12-14T19:28; 19:00 ;-6.0;Clear;SSW 15;NA;60
CHU;Hpital du Saint-Sacrement;51217529;22;25;10;6;19:00:00;2021-12-14T19:28; 19:00 ;-6.0;Clear;SSW 15;NA;60
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;24;0;0;19:00:00;2021-12-14T19:28; 19:00 ;-6.0;Clear;SSW 15;NA;60
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;2;0;20:00:00;2021-12-14T20:28; 20:00 ;-6.4;Clear;SSW 17;NA;61
