Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;30;1;0;00:00:00;2021-12-08T0:28; 00:00 ;-14.0;Mainly Clear;WSW 18;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;15;0;00:00:00;2021-12-08T0:28; 00:00 ;-14.0;Mainly Clear;WSW 18;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;17;0;0;00:00:00;2021-12-08T0:28; 00:00 ;-14.0;Mainly Clear;WSW 18;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;15;1;00:00:00;2021-12-08T0:28; 00:00 ;-14.0;Mainly Clear;WSW 18;NA;71
CHU;Hpital du Saint-Sacrement;51217529;22;16;6;0;00:00:00;2021-12-08T0:28; 00:00 ;-14.0;Mainly Clear;WSW 18;NA;71
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;28;1;0;00:00:00;2021-12-08T0:28; 00:00 ;-14.0;Mainly Clear;WSW 18;NA;71
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;30;1;0;01:00:00;2021-12-08T1:28; 01:00 ;-14.7;Clear;SW 16;NA;73
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;14;0;01:00:00;2021-12-08T1:28; 01:00 ;-14.7;Clear;SW 16;NA;73
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;01:00:00;2021-12-08T1:28; 01:00 ;-14.7;Clear;SW 16;NA;73
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;15;1;01:00:00;2021-12-08T1:28; 01:00 ;-14.7;Clear;SW 16;NA;73
CHU;Hpital du Saint-Sacrement;51217529;22;17;6;0;01:00:00;2021-12-08T1:28; 01:00 ;-14.7;Clear;SW 16;NA;73
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;27;0;0;01:00:00;2021-12-08T1:28; 01:00 ;-14.7;Clear;SW 16;NA;73
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;26;2;0;02:00:00;2021-12-08T2:28; 02:00 ;-15.6;Clear;WSW 12;NA;74
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;14;0;02:00:00;2021-12-08T2:28; 02:00 ;-15.6;Clear;WSW 12;NA;74
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;02:00:00;2021-12-08T2:28; 02:00 ;-15.6;Clear;WSW 12;NA;74
CHU;Hpital de l'Enfant-Jsus;51233914;48;58;16;1;02:00:00;2021-12-08T2:28; 02:00 ;-15.6;Clear;WSW 12;NA;74
CHU;Hpital du Saint-Sacrement;51217529;22;17;6;0;02:00:00;2021-12-08T2:28; 02:00 ;-15.6;Clear;WSW 12;NA;74
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;26;0;0;02:00:00;2021-12-08T2:28; 02:00 ;-15.6;Clear;WSW 12;NA;74
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;3;0;03:00:00;2021-12-08T3:28; 03:00 ;-17.2;Clear;WSW 12;NA;78
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;15;0;03:00:00;2021-12-08T3:28; 03:00 ;-17.2;Clear;WSW 12;NA;78
CHU;L'Htel-Dieu de Qubec;51217586;15;18;0;0;03:00:00;2021-12-08T3:28; 03:00 ;-17.2;Clear;WSW 12;NA;78
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;16;1;03:00:00;2021-12-08T3:28; 03:00 ;-17.2;Clear;WSW 12;NA;78
CHU;Hpital du Saint-Sacrement;51217529;22;17;6;0;03:00:00;2021-12-08T3:28; 03:00 ;-17.2;Clear;WSW 12;NA;78
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;25;0;0;03:00:00;2021-12-08T3:28; 03:00 ;-17.2;Clear;WSW 12;NA;78
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;4;0;04:00:00;2021-12-08T4:28; 04:00 ;-17.7;Clear;N 3;NA;84
CHU;Hpital Saint-Franois-d'Assise;51217602;34;40;15;0;04:00:00;2021-12-08T4:28; 04:00 ;-17.7;Clear;N 3;NA;84
CHU;L'Htel-Dieu de Qubec;51217586;15;17;0;0;04:00:00;2021-12-08T4:28; 04:00 ;-17.7;Clear;N 3;NA;84
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;16;1;04:00:00;2021-12-08T4:28; 04:00 ;-17.7;Clear;N 3;NA;84
CHU;Hpital du Saint-Sacrement;51217529;22;17;6;0;04:00:00;2021-12-08T4:28; 04:00 ;-17.7;Clear;N 3;NA;84
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;25;0;0;04:00:00;2021-12-08T4:28; 04:00 ;-17.7;Clear;N 3;NA;84
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;25;4;0;05:00:00;2021-12-08T5:28; 05:00 ;-17.6;Mainly Clear;NW 8;NA;82
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;15;0;05:00:00;2021-12-08T5:28; 05:00 ;-17.6;Mainly Clear;NW 8;NA;82
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;05:00:00;2021-12-08T5:28; 05:00 ;-17.6;Mainly Clear;NW 8;NA;82
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;16;1;05:00:00;2021-12-08T5:28; 05:00 ;-17.6;Mainly Clear;NW 8;NA;82
CHU;Hpital du Saint-Sacrement;51217529;22;18;7;0;05:00:00;2021-12-08T5:28; 05:00 ;-17.6;Mainly Clear;NW 8;NA;82
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;25;0;0;05:00:00;2021-12-08T5:28; 05:00 ;-17.6;Mainly Clear;NW 8;NA;82
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;26;4;0;06:00:00;2021-12-08T6:28; 06:00 ;-19.4;Mainly Clear;N 4;NA;86
