Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;34;4;2;00:00:00;2021-12-06T0:28; 00:00 ;-8.4;Light Snow;ENE 15;NA;75
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;8;3;00:00:00;2021-12-06T0:28; 00:00 ;-8.4;Light Snow;ENE 15;NA;75
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;00:00:00;2021-12-06T0:28; 00:00 ;-8.4;Light Snow;ENE 15;NA;75
CHU;Hpital de l'Enfant-Jsus;51233914;48;36;11;3;00:00:00;2021-12-06T0:28; 00:00 ;-8.4;Light Snow;ENE 15;NA;75
CHU;Hpital du Saint-Sacrement;51217529;22;23;11;8;00:00:00;2021-12-06T0:28; 00:00 ;-8.4;Light Snow;ENE 15;NA;75
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;00:00:00;2021-12-06T0:28; 00:00 ;-8.4;Light Snow;ENE 15;NA;75
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;32;4;2;01:00:00;2021-12-06T1:28; 01:00 ;-8.9;Light Snow;NE 24;NA;87
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;8;3;01:00:00;2021-12-06T1:28; 01:00 ;-8.9;Light Snow;NE 24;NA;87
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;01:00:00;2021-12-06T1:28; 01:00 ;-8.9;Light Snow;NE 24;NA;87
CHU;Hpital de l'Enfant-Jsus;51233914;48;37;11;3;01:00:00;2021-12-06T1:28; 01:00 ;-8.9;Light Snow;NE 24;NA;87
CHU;Hpital du Saint-Sacrement;51217529;22;24;11;8;01:00:00;2021-12-06T1:28; 01:00 ;-8.9;Light Snow;NE 24;NA;87
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;0;0;01:00:00;2021-12-06T1:28; 01:00 ;-8.9;Light Snow;NE 24;NA;87
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;27;4;2;02:00:00;2021-12-06T2:28; 02:00 ;-8.5;Light Snow;ENE 29 gust 41;NA;89
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;9;3;02:00:00;2021-12-06T2:28; 02:00 ;-8.5;Light Snow;ENE 29 gust 41;NA;89
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;02:00:00;2021-12-06T2:28; 02:00 ;-8.5;Light Snow;ENE 29 gust 41;NA;89
CHU;Hpital de l'Enfant-Jsus;51233914;48;37;11;3;02:00:00;2021-12-06T2:28; 02:00 ;-8.5;Light Snow;ENE 29 gust 41;NA;89
CHU;Hpital du Saint-Sacrement;51217529;22;24;11;8;02:00:00;2021-12-06T2:28; 02:00 ;-8.5;Light Snow;ENE 29 gust 41;NA;89
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;0;0;02:00:00;2021-12-06T2:28; 02:00 ;-8.5;Light Snow;ENE 29 gust 41;NA;89
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;26;4;2;03:00:00;2021-12-06T3:28; 03:00 ;-7.5;Snow and Blowing Snow;ENE 31 gust 45;NA;90
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;9;3;03:00:00;2021-12-06T3:28; 03:00 ;-7.5;Snow and Blowing Snow;ENE 31 gust 45;NA;90
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;03:00:00;2021-12-06T3:28; 03:00 ;-7.5;Snow and Blowing Snow;ENE 31 gust 45;NA;90
CHU;Hpital de l'Enfant-Jsus;51233914;48;38;11;3;03:00:00;2021-12-06T3:28; 03:00 ;-7.5;Snow and Blowing Snow;ENE 31 gust 45;NA;90
CHU;Hpital du Saint-Sacrement;51217529;22;24;12;8;03:00:00;2021-12-06T3:28; 03:00 ;-7.5;Snow and Blowing Snow;ENE 31 gust 45;NA;90
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;03:00:00;2021-12-06T3:28; 03:00 ;-7.5;Snow and Blowing Snow;ENE 31 gust 45;NA;90
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;26;4;2;04:00:00;2021-12-06T4:28; 04:00 ;-7.0;Snow and Blowing Snow;ENE 46;NA;90
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;9;3;04:00:00;2021-12-06T4:28; 04:00 ;-7.0;Snow and Blowing Snow;ENE 46;NA;90
CHU;L'Htel-Dieu de Qubec;51217586;15;17;1;0;04:00:00;2021-12-06T4:28; 04:00 ;-7.0;Snow and Blowing Snow;ENE 46;NA;90
CHU;Hpital de l'Enfant-Jsus;51233914;48;39;11;3;04:00:00;2021-12-06T4:28; 04:00 ;-7.0;Snow and Blowing Snow;ENE 46;NA;90
CHU;Hpital du Saint-Sacrement;51217529;22;24;13;8;04:00:00;2021-12-06T4:28; 04:00 ;-7.0;Snow and Blowing Snow;ENE 46;NA;90
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;04:00:00;2021-12-06T4:28; 04:00 ;-7.0;Snow and Blowing Snow;ENE 46;NA;90
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;27;4;2;05:00:00;2021-12-06T5:28; 05:00 ;-6.4;Light Snow and Blowing Snow;E 27 gust 44;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;9;4;05:00:00;2021-12-06T5:28; 05:00 ;-6.4;Light Snow and Blowing Snow;E 27 gust 44;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;17;1;0;05:00:00;2021-12-06T5:28; 05:00 ;-6.4;Light Snow and Blowing Snow;E 27 gust 44;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;40;11;3;05:00:00;2021-12-06T5:28; 05:00 ;-6.4;Light Snow and Blowing Snow;E 27 gust 44;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;24;13;8;05:00:00;2021-12-06T5:28; 05:00 ;-6.4;Light Snow and Blowing Snow;E 27 gust 44;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;05:00:00;2021-12-06T5:28; 05:00 ;-6.4;Light Snow and Blowing Snow;E 27 gust 44;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;26;4;2;06:00:00;2021-12-06T6:28; 06:00 ;-6.8;Light Snow and Blowing Snow;ENE 37;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-06T6:28; 06:00 ;-6.8;Light Snow and Blowing Snow;ENE 37;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;17;1;0;06:00:00;2021-12-06T6:28; 06:00 ;-6.8;Light Snow and Blowing Snow;ENE 37;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-06T6:28; 06:00 ;-6.8;Light Snow and Blowing Snow;ENE 37;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;24;13;8;06:00:00;2021-12-06T6:28; 06:00 ;-6.8;Light Snow and Blowing Snow;ENE 37;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;0;0;06:00:00;2021-12-06T6:28; 06:00 ;-6.8;Light Snow and Blowing Snow;ENE 37;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;28;4;2;07:00:00;2021-12-06T7:28; 07:00 ;-6.5;Heavy Snow and Blowing Snow;NE 48;NA;92
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;10;4;07:00:00;2021-12-06T7:28; 07:00 ;-6.5;Heavy Snow and Blowing Snow;NE 48;NA;92
CHU;L'Htel-Dieu de Qubec;51217586;15;17;1;0;07:00:00;2021-12-06T7:28; 07:00 ;-6.5;Heavy Snow and Blowing Snow;NE 48;NA;92
