Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;29;1;0;00:00:00;2021-12-15T0:28; 00:00 ;-8.9;Clear;WSW 12;NA;69
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;13;3;00:00:00;2021-12-15T0:28; 00:00 ;-8.9;Clear;WSW 12;NA;69
CHU;L'Htel-Dieu de Qubec;51217586;15;18;3;0;00:00:00;2021-12-15T0:28; 00:00 ;-8.9;Clear;WSW 12;NA;69
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;7;2;00:00:00;2021-12-15T0:28; 00:00 ;-8.9;Clear;WSW 12;NA;69
CHU;Hpital du Saint-Sacrement;51217529;22;18;7;2;00:00:00;2021-12-15T0:28; 00:00 ;-8.9;Clear;WSW 12;NA;69
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;0;0;00:00:00;2021-12-15T0:28; 00:00 ;-8.9;Clear;WSW 12;NA;69
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;29;1;0;01:00:00;2021-12-15T1:28; 01:00 ;-8.9;Mainly Clear;WNW 9;NA;66
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;13;3;01:00:00;2021-12-15T1:28; 01:00 ;-8.9;Mainly Clear;WNW 9;NA;66
CHU;L'Htel-Dieu de Qubec;51217586;15;18;3;0;01:00:00;2021-12-15T1:28; 01:00 ;-8.9;Mainly Clear;WNW 9;NA;66
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;7;2;01:00:00;2021-12-15T1:28; 01:00 ;-8.9;Mainly Clear;WNW 9;NA;66
CHU;Hpital du Saint-Sacrement;51217529;22;18;7;2;01:00:00;2021-12-15T1:28; 01:00 ;-8.9;Mainly Clear;WNW 9;NA;66
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;01:00:00;2021-12-15T1:28; 01:00 ;-8.9;Mainly Clear;WNW 9;NA;66
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;28;2;0;02:00:00;2021-12-15T2:28; 02:00 ;-9.2;Partly Cloudy;NNW 8;NA;69
CHU;Hpital Saint-Franois-d'Assise;51217602;34;31;12;2;02:00:00;2021-12-15T2:28; 02:00 ;-9.2;Partly Cloudy;NNW 8;NA;69
CHU;L'Htel-Dieu de Qubec;51217586;15;17;2;0;02:00:00;2021-12-15T2:28; 02:00 ;-9.2;Partly Cloudy;NNW 8;NA;69
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;8;2;02:00:00;2021-12-15T2:28; 02:00 ;-9.2;Partly Cloudy;NNW 8;NA;69
CHU;Hpital du Saint-Sacrement;51217529;22;17;9;2;02:00:00;2021-12-15T2:28; 02:00 ;-9.2;Partly Cloudy;NNW 8;NA;69
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;02:00:00;2021-12-15T2:28; 02:00 ;-9.2;Partly Cloudy;NNW 8;NA;69
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;27;2;0;03:00:00;2021-12-15T3:28; 03:00 ;-10.3;Partly Cloudy;N 2;NA;75
CHU;Hpital Saint-Franois-d'Assise;51217602;34;31;12;2;03:00:00;2021-12-15T3:28; 03:00 ;-10.3;Partly Cloudy;N 2;NA;75
CHU;L'Htel-Dieu de Qubec;51217586;15;17;2;0;03:00:00;2021-12-15T3:28; 03:00 ;-10.3;Partly Cloudy;N 2;NA;75
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;8;2;03:00:00;2021-12-15T3:28; 03:00 ;-10.3;Partly Cloudy;N 2;NA;75
CHU;Hpital du Saint-Sacrement;51217529;22;18;9;2;03:00:00;2021-12-15T3:28; 03:00 ;-10.3;Partly Cloudy;N 2;NA;75
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;0;0;03:00:00;2021-12-15T3:28; 03:00 ;-10.3;Partly Cloudy;N 2;NA;75
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;28;2;0;04:00:00;2021-12-15T4:28; 04:00 ;-11.6;Partly Cloudy;WSW 10;NA;77
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;13;2;04:00:00;2021-12-15T4:28; 04:00 ;-11.6;Partly Cloudy;WSW 10;NA;77
CHU;L'Htel-Dieu de Qubec;51217586;15;16;2;0;04:00:00;2021-12-15T4:28; 04:00 ;-11.6;Partly Cloudy;WSW 10;NA;77
CHU;Hpital de l'Enfant-Jsus;51233914;48;62;8;2;04:00:00;2021-12-15T4:28; 04:00 ;-11.6;Partly Cloudy;WSW 10;NA;77
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;2;04:00:00;2021-12-15T4:28; 04:00 ;-11.6;Partly Cloudy;WSW 10;NA;77
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;0;0;04:00:00;2021-12-15T4:28; 04:00 ;-11.6;Partly Cloudy;WSW 10;NA;77
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;30;2;0;05:00:00;2021-12-15T5:28; 05:00 ;-13.4;Partly Cloudy;W 8;NA;83
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;13;2;05:00:00;2021-12-15T5:28; 05:00 ;-13.4;Partly Cloudy;W 8;NA;83
CHU;L'Htel-Dieu de Qubec;51217586;15;16;2;0;05:00:00;2021-12-15T5:28; 05:00 ;-13.4;Partly Cloudy;W 8;NA;83
CHU;Hpital de l'Enfant-Jsus;51233914;48;62;8;2;05:00:00;2021-12-15T5:28; 05:00 ;-13.4;Partly Cloudy;W 8;NA;83
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;2;05:00:00;2021-12-15T5:28; 05:00 ;-13.4;Partly Cloudy;W 8;NA;83
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;0;0;05:00:00;2021-12-15T5:28; 05:00 ;-13.4;Partly Cloudy;W 8;NA;83
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;2;0;06:00:00;2021-12-15T6:28; 06:00 ;-12.0;Partly Cloudy;N 4;NA;75
CHU;Hpital Saint-Franois-d'Assise;51217602;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-15T6:28; 06:00 ;-12.0;Partly Cloudy;N 4;NA;75
CHU;L'Htel-Dieu de Qubec;51217586;15;16;2;0;06:00:00;2021-12-15T6:28; 06:00 ;-12.0;Partly Cloudy;N 4;NA;75
CHU;Hpital de l'Enfant-Jsus;51233914;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-15T6:28; 06:00 ;-12.0;Partly Cloudy;N 4;NA;75
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;2;06:00:00;2021-12-15T6:28; 06:00 ;-12.0;Partly Cloudy;N 4;NA;75
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;22;0;0;06:00:00;2021-12-15T6:28; 06:00 ;-12.0;Partly Cloudy;N 4;NA;75
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;33;2;0;07:00:00;2021-12-15T7:28; 07:00 ;-12.7;Partly Cloudy;W 10;NA;78
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;13;2;07:00:00;2021-12-15T7:28; 07:00 ;-12.7;Partly Cloudy;W 10;NA;78
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;07:00:00;2021-12-15T7:28; 07:00 ;-12.7;Partly Cloudy;W 10;NA;78
CHU;Hpital de l'Enfant-Jsus;51233914;48;61;9;2;07:00:00;2021-12-15T7:28; 07:00 ;-12.7;Partly Cloudy;W 10;NA;78
CHU;Hpital du Saint-Sacrement;51217529;22;20;9;2;07:00:00;2021-12-15T7:28; 07:00 ;-12.7;Partly Cloudy;W 10;NA;78
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;0;0;07:00:00;2021-12-15T7:28; 07:00 ;-12.7;Partly Cloudy;W 10;NA;78
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;32;2;0;08:00:00;2021-12-15T8:28; 08:00 ;-12.6;Mostly Cloudy;W 8;NA;78
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;13;2;08:00:00;2021-12-15T8:28; 08:00 ;-12.6;Mostly Cloudy;W 8;NA;78
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;08:00:00;2021-12-15T8:28; 08:00 ;-12.6;Mostly Cloudy;W 8;NA;78
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;10;2;08:00:00;2021-12-15T8:28; 08:00 ;-12.6;Mostly Cloudy;W 8;NA;78
CHU;Hpital du Saint-Sacrement;51217529;22;20;9;2;08:00:00;2021-12-15T8:28; 08:00 ;-12.6;Mostly Cloudy;W 8;NA;78
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;0;0;08:00:00;2021-12-15T8:28; 08:00 ;-12.6;Mostly Cloudy;W 8;NA;78
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;2;0;09:00:00;2021-12-15T9:28; 09:00 ;-10.3;Mostly Cloudy;E 4;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;31;14;3;09:00:00;2021-12-15T9:28; 09:00 ;-10.3;Mostly Cloudy;E 4;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;09:00:00;2021-12-15T9:28; 09:00 ;-10.3;Mostly Cloudy;E 4;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;62;11;2;09:00:00;2021-12-15T9:28; 09:00 ;-10.3;Mostly Cloudy;E 4;NA;71
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;2;09:00:00;2021-12-15T9:28; 09:00 ;-10.3;Mostly Cloudy;E 4;NA;71
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;0;0;09:00:00;2021-12-15T9:28; 09:00 ;-10.3;Mostly Cloudy;E 4;NA;71
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;3;0;10:00:00;2021-12-15T10:28; 10:00 ;-9.0;Mostly Cloudy;NE 7;NA;68
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;14;3;10:00:00;2021-12-15T10:28; 10:00 ;-9.0;Mostly Cloudy;NE 7;NA;68
CHU;L'Htel-Dieu de Qubec;51217586;15;15;2;0;10:00:00;2021-12-15T10:28; 10:00 ;-9.0;Mostly Cloudy;NE 7;NA;68
CHU;Hpital de l'Enfant-Jsus;51233914;48;63;11;2;10:00:00;2021-12-15T10:28; 10:00 ;-9.0;Mostly Cloudy;NE 7;NA;68
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;2;10:00:00;2021-12-15T10:28; 10:00 ;-9.0;Mostly Cloudy;NE 7;NA;68
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;0;0;10:00:00;2021-12-15T10:28; 10:00 ;-9.0;Mostly Cloudy;NE 7;NA;68
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;3;1;11:00:00;2021-12-15T11:28; 11:00 ;-7.7;Mostly Cloudy;N 2;NA;61
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;14;2;11:00:00;2021-12-15T11:28; 11:00 ;-7.7;Mostly Cloudy;N 2;NA;61
CHU;L'Htel-Dieu de Qubec;51217586;15;15;3;0;11:00:00;2021-12-15T11:28; 11:00 ;-7.7;Mostly Cloudy;N 2;NA;61
CHU;Hpital de l'Enfant-Jsus;51233914;48;64;11;2;11:00:00;2021-12-15T11:28; 11:00 ;-7.7;Mostly Cloudy;N 2;NA;61
CHU;Hpital du Saint-Sacrement;51217529;22;20;9;2;11:00:00;2021-12-15T11:28; 11:00 ;-7.7;Mostly Cloudy;N 2;NA;61
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;22;1;0;11:00:00;2021-12-15T11:28; 11:00 ;-7.7;Mostly Cloudy;N 2;NA;61
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;1;0;12:00:00;2021-12-15T12:28; 12:00 ;-7.4;Mostly Cloudy;S 8;NA;70
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;13;1;12:00:00;2021-12-15T12:28; 12:00 ;-7.4;Mostly Cloudy;S 8;NA;70
CHU;L'Htel-Dieu de Qubec;51217586;15;13;3;0;12:00:00;2021-12-15T12:28; 12:00 ;-7.4;Mostly Cloudy;S 8;NA;70
