Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;6;1;00:00:00;2022-01-04T0:28; 00:00 ;-23.7;Mainly Clear;WSW 8;NA;82
CHU;Hpital Saint-Franois-d'Assise;51217602;34;26;5;1;00:00:00;2022-01-04T0:28; 00:00 ;-23.7;Mainly Clear;WSW 8;NA;82
CHU;L'Htel-Dieu de Qubec;51217586;15;12;3;0;00:00:00;2022-01-04T0:28; 00:00 ;-23.7;Mainly Clear;WSW 8;NA;82
CHU;Hpital de l'Enfant-Jsus;51233914;48;32;3;0;00:00:00;2022-01-04T0:28; 00:00 ;-23.7;Mainly Clear;WSW 8;NA;82
CHU;Hpital du Saint-Sacrement;51217529;22;13;3;0;00:00:00;2022-01-04T0:28; 00:00 ;-23.7;Mainly Clear;WSW 8;NA;82
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;00:00:00;2022-01-04T0:28; 00:00 ;-23.7;Mainly Clear;WSW 8;NA;82
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;6;1;01:00:00;2022-01-04T1:28; 01:00 ;-23.6;Mainly Clear;N 3;NA;80
CHU;Hpital Saint-Franois-d'Assise;51217602;34;27;6;1;01:00:00;2022-01-04T1:28; 01:00 ;-23.6;Mainly Clear;N 3;NA;80
CHU;L'Htel-Dieu de Qubec;51217586;15;13;3;0;01:00:00;2022-01-04T1:28; 01:00 ;-23.6;Mainly Clear;N 3;NA;80
CHU;Hpital de l'Enfant-Jsus;51233914;48;34;3;0;01:00:00;2022-01-04T1:28; 01:00 ;-23.6;Mainly Clear;N 3;NA;80
CHU;Hpital du Saint-Sacrement;51217529;22;14;3;0;01:00:00;2022-01-04T1:28; 01:00 ;-23.6;Mainly Clear;N 3;NA;80
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;01:00:00;2022-01-04T1:28; 01:00 ;-23.6;Mainly Clear;N 3;NA;80
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;6;1;02:00:00;2022-01-04T2:28; 02:00 ;-21.6;Mainly Clear;SW 12;NA;83
CHU;Hpital Saint-Franois-d'Assise;51217602;34;27;6;1;02:00:00;2022-01-04T2:28; 02:00 ;-21.6;Mainly Clear;SW 12;NA;83
CHU;L'Htel-Dieu de Qubec;51217586;15;13;3;0;02:00:00;2022-01-04T2:28; 02:00 ;-21.6;Mainly Clear;SW 12;NA;83
CHU;Hpital de l'Enfant-Jsus;51233914;48;36;3;0;02:00:00;2022-01-04T2:28; 02:00 ;-21.6;Mainly Clear;SW 12;NA;83
