Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;3;2;00:00:00;2022-01-02T0:28; 00:00 ;0.1;Mostly Cloudy;ENE 14;NA;81
CHU;Hpital Saint-Franois-d'Assise;51217602;34;30;7;0;00:00:00;2022-01-02T0:28; 00:00 ;0.1;Mostly Cloudy;ENE 14;NA;81
CHU;L'Htel-Dieu de Qubec;51217586;15;12;0;0;00:00:00;2022-01-02T0:28; 00:00 ;0.1;Mostly Cloudy;ENE 14;NA;81
CHU;Hpital de l'Enfant-Jsus;51233914;48;43;10;3;00:00:00;2022-01-02T0:28; 00:00 ;0.1;Mostly Cloudy;ENE 14;NA;81
CHU;Hpital du Saint-Sacrement;51217529;22;9;5;2;00:00:00;2022-01-02T0:28; 00:00 ;0.1;Mostly Cloudy;ENE 14;NA;81
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;00:00:00;2022-01-02T0:28; 00:00 ;0.1;Mostly Cloudy;ENE 14;NA;81
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;32;3;2;01:00:00;2022-01-02T1:28; 01:00 ;-0.4;Mostly Cloudy;ENE 16;NA;78
CHU;Hpital Saint-Franois-d'Assise;51217602;34;31;7;0;01:00:00;2022-01-02T1:28; 01:00 ;-0.4;Mostly Cloudy;ENE 16;NA;78
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;01:00:00;2022-01-02T1:28; 01:00 ;-0.4;Mostly Cloudy;ENE 16;NA;78
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;10;3;01:00:00;2022-01-02T1:28; 01:00 ;-0.4;Mostly Cloudy;ENE 16;NA;78
CHU;Hpital du Saint-Sacrement;51217529;22;9;5;3;01:00:00;2022-01-02T1:28; 01:00 ;-0.4;Mostly Cloudy;ENE 16;NA;78
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;01:00:00;2022-01-02T1:28; 01:00 ;-0.4;Mostly Cloudy;ENE 16;NA;78
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;32;3;2;02:00:00;2022-01-02T2:28; 02:00 ;-0.9;Mostly Cloudy;ENE 19;NA;75
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;7;1;02:00:00;2022-01-02T2:28; 02:00 ;-0.9;Mostly Cloudy;ENE 19;NA;75
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;02:00:00;2022-01-02T2:28; 02:00 ;-0.9;Mostly Cloudy;ENE 19;NA;75
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;10;3;02:00:00;2022-01-02T2:28; 02:00 ;-0.9;Mostly Cloudy;ENE 19;NA;75
CHU;Hpital du Saint-Sacrement;51217529;22;10;5;3;02:00:00;2022-01-02T2:28; 02:00 ;-0.9;Mostly Cloudy;ENE 19;NA;75
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;11;0;0;02:00:00;2022-01-02T2:28; 02:00 ;-0.9;Mostly Cloudy;ENE 19;NA;75
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;33;3;2;03:00:00;2022-01-02T3:28; 03:00 ;-1.8;Mostly Cloudy;ENE 21;NA;76
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;6;1;03:00:00;2022-01-02T3:28; 03:00 ;-1.8;Mostly Cloudy;ENE 21;NA;76
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;03:00:00;2022-01-02T3:28; 03:00 ;-1.8;Mostly Cloudy;ENE 21;NA;76
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;10;3;03:00:00;2022-01-02T3:28; 03:00 ;-1.8;Mostly Cloudy;ENE 21;NA;76
CHU;Hpital du Saint-Sacrement;51217529;22;10;5;3;03:00:00;2022-01-02T3:28; 03:00 ;-1.8;Mostly Cloudy;ENE 21;NA;76
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;03:00:00;2022-01-02T3:28; 03:00 ;-1.8;Mostly Cloudy;ENE 21;NA;76
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;3;2;04:00:00;2022-01-02T4:28; 04:00 ;-3.0;Light Snow;ENE 18;NA;82
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;6;1;04:00:00;2022-01-02T4:28; 04:00 ;-3.0;Light Snow;ENE 18;NA;82
CHU;L'Htel-Dieu de Qubec;51217586;15;11;0;0;04:00:00;2022-01-02T4:28; 04:00 ;-3.0;Light Snow;ENE 18;NA;82
