Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;43;2;0;00:00:00;2021-12-16T0:28; 00:00 ;-4.6;Ice Pellets;ENE 17 gust 27;NA;93
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;4;2;00:00:00;2021-12-16T0:28; 00:00 ;-4.6;Ice Pellets;ENE 17 gust 27;NA;93
CHU;L'Htel-Dieu de Qubec;51217586;15;17;3;0;00:00:00;2021-12-16T0:28; 00:00 ;-4.6;Ice Pellets;ENE 17 gust 27;NA;93
CHU;Hpital de l'Enfant-Jsus;51233914;48;55;10;2;00:00:00;2021-12-16T0:28; 00:00 ;-4.6;Ice Pellets;ENE 17 gust 27;NA;93
CHU;Hpital du Saint-Sacrement;51217529;22;16;4;0;00:00:00;2021-12-16T0:28; 00:00 ;-4.6;Ice Pellets;ENE 17 gust 27;NA;93
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;00:00:00;2021-12-16T0:28; 00:00 ;-4.6;Ice Pellets;ENE 17 gust 27;NA;93
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;43;2;0;01:00:00;2021-12-16T1:28; 01:00 ;-4.2;Light Freezing Rain;ENE 13;NA;94
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;5;2;01:00:00;2021-12-16T1:28; 01:00 ;-4.2;Light Freezing Rain;ENE 13;NA;94
CHU;L'Htel-Dieu de Qubec;51217586;15;18;3;0;01:00:00;2021-12-16T1:28; 01:00 ;-4.2;Light Freezing Rain;ENE 13;NA;94
CHU;Hpital de l'Enfant-Jsus;51233914;48;54;10;2;01:00:00;2021-12-16T1:28; 01:00 ;-4.2;Light Freezing Rain;ENE 13;NA;94
