Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;5;2;00:00:00;2021-11-17T0:28; 00:00 ;-1.0;Mostly Cloudy;NW 16 gust 33;NA;54
CHU;Hpital Saint-Franois-d'Assise;51217602;34;30;6;2;00:00:00;2021-11-17T0:28; 00:00 ;-1.0;Mostly Cloudy;NW 16 gust 33;NA;54
CHU;L'Htel-Dieu de Qubec;51217586;15;13;1;0;00:00:00;2021-11-17T0:28; 00:00 ;-1.0;Mostly Cloudy;NW 16 gust 33;NA;54
CHU;Hpital de l'Enfant-Jsus;51233914;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;00:00:00;2021-11-17T0:28; 00:00 ;-1.0;Mostly Cloudy;NW 16 gust 33;NA;54
CHU;Hpital du Saint-Sacrement;51217529;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;00:00:00;2021-11-17T0:28; 00:00 ;-1.0;Mostly Cloudy;NW 16 gust 33;NA;54
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;00:00:00;2021-11-17T0:28; 00:00 ;-1.0;Mostly Cloudy;NW 16 gust 33;NA;54
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;5;2;01:00:00;2021-11-17T1:28; 01:00 ;-2.6;Partly Cloudy;WSW 17;NA;79
CHU;Hpital Saint-Franois-d'Assise;51217602;34;30;6;2;01:00:00;2021-11-17T1:28; 01:00 ;-2.6;Partly Cloudy;WSW 17;NA;79
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;01:00:00;2021-11-17T1:28; 01:00 ;-2.6;Partly Cloudy;WSW 17;NA;79
CHU;Hpital de l'Enfant-Jsus;51233914;48;42;7;0;01:00:00;2021-11-17T1:28; 01:00 ;-2.6;Partly Cloudy;WSW 17;NA;79
CHU;Hpital du Saint-Sacrement;51217529;22;16;7;2;01:00:00;2021-11-17T1:28; 01:00 ;-2.6;Partly Cloudy;WSW 17;NA;79
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;01:00:00;2021-11-17T1:28; 01:00 ;-2.6;Partly Cloudy;WSW 17;NA;79
CHU;Le Centre hospitalier de l'Universit Laval;51217594;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;02:00:00;2021-11-17T2:28; 02:00 ;-2.3;Mostly Cloudy;WSW 15;NA;78
CHU;Hpital Saint-Franois-d'Assise;51217602;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;02:00:00;2021-11-17T2:28; 02:00 ;-2.3;Mostly Cloudy;WSW 15;NA;78
CHU;L'Htel-Dieu de Qubec;51217586;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;02:00:00;2021-11-17T2:28; 02:00 ;-2.3;Mostly Cloudy;WSW 15;NA;78
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;7;0;02:00:00;2021-11-17T2:28; 02:00 ;-2.3;Mostly Cloudy;WSW 15;NA;78
CHU;Hpital du Saint-Sacrement;51217529;22;16;7;2;02:00:00;2021-11-17T2:28; 02:00 ;-2.3;Mostly Cloudy;WSW 15;NA;78
