Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;43;5;0;00:00:00;2021-10-20T0:28; 00:00 ;6.7;Light Rain;SW 14;NA;83
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;6;0;00:00:00;2021-10-20T0:28; 00:00 ;6.7;Light Rain;SW 14;NA;83
CHU;L'Htel-Dieu de Qubec;51217586;15;17;0;0;00:00:00;2021-10-20T0:28; 00:00 ;6.7;Light Rain;SW 14;NA;83
CHU;Hpital de l'Enfant-Jsus;51233914;48;48;6;1;00:00:00;2021-10-20T0:28; 00:00 ;6.7;Light Rain;SW 14;NA;83
CHU;Hpital du Saint-Sacrement;51217529;22;22;10;5;00:00:00;2021-10-20T0:28; 00:00 ;6.7;Light Rain;SW 14;NA;83
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;0;0;00:00:00;2021-10-20T0:28; 00:00 ;6.7;Light Rain;SW 14;NA;83
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;44;5;0;01:00:00;2021-10-20T1:28; 01:00 ;6.3;Light Rain;SW 14;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;6;0;01:00:00;2021-10-20T1:28; 01:00 ;6.3;Light Rain;SW 14;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;01:00:00;2021-10-20T1:28; 01:00 ;6.3;Light Rain;SW 14;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;6;1;01:00:00;2021-10-20T1:28; 01:00 ;6.3;Light Rain;SW 14;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;23;9;4;01:00:00;2021-10-20T1:28; 01:00 ;6.3;Light Rain;SW 14;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;0;0;01:00:00;2021-10-20T1:28; 01:00 ;6.3;Light Rain;SW 14;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;45;5;0;02:00:00;2021-10-20T2:28; 02:00 ;5.8;Light Rain;WSW 12;NA;93
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;7;0;02:00:00;2021-10-20T2:28; 02:00 ;5.8;Light Rain;WSW 12;NA;93
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;02:00:00;2021-10-20T2:28; 02:00 ;5.8;Light Rain;WSW 12;NA;93
CHU;Hpital de l'Enfant-Jsus;51233914;48;48;6;1;02:00:00;2021-10-20T2:28; 02:00 ;5.8;Light Rain;WSW 12;NA;93
CHU;Hpital du Saint-Sacrement;51217529;22;23;9;4;02:00:00;2021-10-20T2:28; 02:00 ;5.8;Light Rain;WSW 12;NA;93
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;0;0;02:00:00;2021-10-20T2:28; 02:00 ;5.8;Light Rain;WSW 12;NA;93
