Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;43;5;0;00:00:00;2021-11-05T0:28; 00:00 ;-1.1;Mostly Cloudy;N 3;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;8;0;00:00:00;2021-11-05T0:28; 00:00 ;-1.1;Mostly Cloudy;N 3;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;00:00:00;2021-11-05T0:28; 00:00 ;-1.1;Mostly Cloudy;N 3;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;58;14;2;00:00:00;2021-11-05T0:28; 00:00 ;-1.1;Mostly Cloudy;N 3;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;20;3;0;00:00:00;2021-11-05T0:28; 00:00 ;-1.1;Mostly Cloudy;N 3;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;22;0;0;00:00:00;2021-11-05T0:28; 00:00 ;-1.1;Mostly Cloudy;N 3;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;41;5;0;01:00:00;2021-11-05T1:28; 01:00 ;-0.9;Mostly Cloudy;calm;NA;86
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;8;0;01:00:00;2021-11-05T1:28; 01:00 ;-0.9;Mostly Cloudy;calm;NA;86
CHU;L'Htel-Dieu de Qubec;51217586;15;12;0;0;01:00:00;2021-11-05T1:28; 01:00 ;-0.9;Mostly Cloudy;calm;NA;86
CHU;Hpital de l'Enfant-Jsus;51233914;48;58;14;2;01:00:00;2021-11-05T1:28; 01:00 ;-0.9;Mostly Cloudy;calm;NA;86
CHU;Hpital du Saint-Sacrement;51217529;22;19;3;0;01:00:00;2021-11-05T1:28; 01:00 ;-0.9;Mostly Cloudy;calm;NA;86
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;01:00:00;2021-11-05T1:28; 01:00 ;-0.9;Mostly Cloudy;calm;NA;86
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;5;0;02:00:00;2021-11-05T2:28; 02:00 ;-1.3;Mostly Cloudy;S 3;NA;90
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;9;0;02:00:00;2021-11-05T2:28; 02:00 ;-1.3;Mostly Cloudy;S 3;NA;90
CHU;L'Htel-Dieu de Qubec;51217586;15;11;0;0;02:00:00;2021-11-05T2:28; 02:00 ;-1.3;Mostly Cloudy;S 3;NA;90
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;15;2;02:00:00;2021-11-05T2:28; 02:00 ;-1.3;Mostly Cloudy;S 3;NA;90
CHU;Hpital du Saint-Sacrement;51217529;22;19;3;0;02:00:00;2021-11-05T2:28; 02:00 ;-1.3;Mostly Cloudy;S 3;NA;90
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;02:00:00;2021-11-05T2:28; 02:00 ;-1.3;Mostly Cloudy;S 3;NA;90
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;5;0;03:00:00;2021-11-05T3:28; 03:00 ;-1.8;Mostly Cloudy;W 4;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;9;0;03:00:00;2021-11-05T3:28; 03:00 ;-1.8;Mostly Cloudy;W 4;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;11;0;0;03:00:00;2021-11-05T3:28; 03:00 ;-1.8;Mostly Cloudy;W 4;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;15;2;03:00:00;2021-11-05T3:28; 03:00 ;-1.8;Mostly Cloudy;W 4;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;19;3;0;03:00:00;2021-11-05T3:28; 03:00 ;-1.8;Mostly Cloudy;W 4;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;03:00:00;2021-11-05T3:28; 03:00 ;-1.8;Mostly Cloudy;W 4;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;6;0;04:00:00;2021-11-05T4:28; 04:00 ;-2.9;Mainly Clear;WNW 4;NA;94
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;10;0;04:00:00;2021-11-05T4:28; 04:00 ;-2.9;Mainly Clear;WNW 4;NA;94
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;04:00:00;2021-11-05T4:28; 04:00 ;-2.9;Mainly Clear;WNW 4;NA;94
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;14;2;04:00:00;2021-11-05T4:28; 04:00 ;-2.9;Mainly Clear;WNW 4;NA;94
CHU;Hpital du Saint-Sacrement;51217529;22;20;3;0;04:00:00;2021-11-05T4:28; 04:00 ;-2.9;Mainly Clear;WNW 4;NA;94
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;04:00:00;2021-11-05T4:28; 04:00 ;-2.9;Mainly Clear;WNW 4;NA;94
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;42;6;0;05:00:00;2021-11-05T5:28; 05:00 ;-2.6;Mainly Clear;WSW 6;NA;85
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;11;0;05:00:00;2021-11-05T5:28; 05:00 ;-2.6;Mainly Clear;WSW 6;NA;85
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;05:00:00;2021-11-05T5:28; 05:00 ;-2.6;Mainly Clear;WSW 6;NA;85
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;14;2;05:00:00;2021-11-05T5:28; 05:00 ;-2.6;Mainly Clear;WSW 6;NA;85
CHU;Hpital du Saint-Sacrement;51217529;22;19;3;0;05:00:00;2021-11-05T5:28; 05:00 ;-2.6;Mainly Clear;WSW 6;NA;85
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;05:00:00;2021-11-05T5:28; 05:00 ;-2.6;Mainly Clear;WSW 6;NA;85
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;41;6;0;06:00:00;2021-11-05T6:28; 06:00 ;-3.8;Mostly Cloudy;SSE 4;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;11;0;06:00:00;2021-11-05T6:28; 06:00 ;-3.8;Mostly Cloudy;SSE 4;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;06:00:00;2021-11-05T6:28; 06:00 ;-3.8;Mostly Cloudy;SSE 4;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;14;2;06:00:00;2021-11-05T6:28; 06:00 ;-3.8;Mostly Cloudy;SSE 4;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;22;3;0;06:00:00;2021-11-05T6:28; 06:00 ;-3.8;Mostly Cloudy;SSE 4;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;06:00:00;2021-11-05T6:28; 06:00 ;-3.8;Mostly Cloudy;SSE 4;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;6;0;07:00:00;2021-11-05T7:28; 07:00 ;-2.9;Mostly Cloudy;calm;NA;89
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;11;0;07:00:00;2021-11-05T7:28; 07:00 ;-2.9;Mostly Cloudy;calm;NA;89
CHU;L'Htel-Dieu de Qubec;51217586;15;14;0;0;07:00:00;2021-11-05T7:28; 07:00 ;-2.9;Mostly Cloudy;calm;NA;89
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;14;2;07:00:00;2021-11-05T7:28; 07:00 ;-2.9;Mostly Cloudy;calm;NA;89
CHU;Hpital du Saint-Sacrement;51217529;22;22;3;0;07:00:00;2021-11-05T7:28; 07:00 ;-2.9;Mostly Cloudy;calm;NA;89
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;07:00:00;2021-11-05T7:28; 07:00 ;-2.9;Mostly Cloudy;calm;NA;89
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;6;0;08:00:00;2021-11-05T8:28; 08:00 ;-2.6;Mostly Cloudy;N 2;NA;89
CHU;Hpital Saint-Franois-d'Assise;51217602;34;40;12;0;08:00:00;2021-11-05T8:28; 08:00 ;-2.6;Mostly Cloudy;N 2;NA;89
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;08:00:00;2021-11-05T8:28; 08:00 ;-2.6;Mostly Cloudy;N 2;NA;89
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;14;2;08:00:00;2021-11-05T8:28; 08:00 ;-2.6;Mostly Cloudy;N 2;NA;89
CHU;Hpital du Saint-Sacrement;51217529;22;22;3;0;08:00:00;2021-11-05T8:28; 08:00 ;-2.6;Mostly Cloudy;N 2;NA;89
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;08:00:00;2021-11-05T8:28; 08:00 ;-2.6;Mostly Cloudy;N 2;NA;89
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;42;6;0;09:00:00;2021-11-05T9:28; 09:00 ;-1.4;Mostly Cloudy;NNE 3;NA;83
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;12;0;09:00:00;2021-11-05T9:28; 09:00 ;-1.4;Mostly Cloudy;NNE 3;NA;83
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;09:00:00;2021-11-05T9:28; 09:00 ;-1.4;Mostly Cloudy;NNE 3;NA;83
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;15;3;09:00:00;2021-11-05T9:28; 09:00 ;-1.4;Mostly Cloudy;NNE 3;NA;83
