Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;22;0;0;00:00:00;2021-12-21T0:28; 00:00 ;-8.3;Light Snow;calm;NA;92
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;18;9;00:00:00;2021-12-21T0:28; 00:00 ;-8.3;Light Snow;calm;NA;92
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;00:00:00;2021-12-21T0:28; 00:00 ;-8.3;Light Snow;calm;NA;92
CHU;Hpital de l'Enfant-Jsus;51233914;48;43;9;1;00:00:00;2021-12-21T0:28; 00:00 ;-8.3;Light Snow;calm;NA;92
CHU;Hpital du Saint-Sacrement;51217529;22;18;4;0;00:00:00;2021-12-21T0:28; 00:00 ;-8.3;Light Snow;calm;NA;92
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;00:00:00;2021-12-21T0:28; 00:00 ;-8.3;Light Snow;calm;NA;92
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;0;0;01:00:00;2021-12-21T1:28; 01:00 ;-7.8;Light Snow;ENE 3;NA;93
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;18;11;01:00:00;2021-12-21T1:28; 01:00 ;-7.8;Light Snow;ENE 3;NA;93
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;01:00:00;2021-12-21T1:28; 01:00 ;-7.8;Light Snow;ENE 3;NA;93
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;11;1;01:00:00;2021-12-21T1:28; 01:00 ;-7.8;Light Snow;ENE 3;NA;93
CHU;Hpital du Saint-Sacrement;51217529;22;20;4;0;01:00:00;2021-12-21T1:28; 01:00 ;-7.8;Light Snow;ENE 3;NA;93
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;01:00:00;2021-12-21T1:28; 01:00 ;-7.8;Light Snow;ENE 3;NA;93
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;0;0;02:00:00;2021-12-21T2:28; 02:00 ;-6.9;Light Snow;SW 3;NA;94
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;18;11;02:00:00;2021-12-21T2:28; 02:00 ;-6.9;Light Snow;SW 3;NA;94
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;02:00:00;2021-12-21T2:28; 02:00 ;-6.9;Light Snow;SW 3;NA;94
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;11;1;02:00:00;2021-12-21T2:28; 02:00 ;-6.9;Light Snow;SW 3;NA;94
CHU;Hpital du Saint-Sacrement;51217529;22;21;4;0;02:00:00;2021-12-21T2:28; 02:00 ;-6.9;Light Snow;SW 3;NA;94
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;02:00:00;2021-12-21T2:28; 02:00 ;-6.9;Light Snow;SW 3;NA;94
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;23;0;0;03:00:00;2021-12-21T3:28; 03:00 ;-5.5;Light Snow;WSW 14;NA;94
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;18;11;03:00:00;2021-12-21T3:28; 03:00 ;-5.5;Light Snow;WSW 14;NA;94
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;03:00:00;2021-12-21T3:28; 03:00 ;-5.5;Light Snow;WSW 14;NA;94
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;12;1;03:00:00;2021-12-21T3:28; 03:00 ;-5.5;Light Snow;WSW 14;NA;94
CHU;Hpital du Saint-Sacrement;51217529;22;23;4;0;03:00:00;2021-12-21T3:28; 03:00 ;-5.5;Light Snow;WSW 14;NA;94
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;03:00:00;2021-12-21T3:28; 03:00 ;-5.5;Light Snow;WSW 14;NA;94
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;25;0;0;04:00:00;2021-12-21T4:28; 04:00 ;-4.2;Light Snow;WSW 14;NA;94
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;18;11;04:00:00;2021-12-21T4:28; 04:00 ;-4.2;Light Snow;WSW 14;NA;94
