Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;7;1;00:00:00;2021-11-25T0:28; 00:00 ;-6.7;Mainly Clear;W 6;NA;89
CHU;Hpital Saint-Franois-d'Assise;51217602;34;27;11;2;00:00:00;2021-11-25T0:28; 00:00 ;-6.7;Mainly Clear;W 6;NA;89
CHU;L'Htel-Dieu de Qubec;51217586;15;13;2;0;00:00:00;2021-11-25T0:28; 00:00 ;-6.7;Mainly Clear;W 6;NA;89
CHU;Hpital de l'Enfant-Jsus;51233914;48;39;9;1;00:00:00;2021-11-25T0:28; 00:00 ;-6.7;Mainly Clear;W 6;NA;89
CHU;Hpital du Saint-Sacrement;51217529;22;14;5;0;00:00:00;2021-11-25T0:28; 00:00 ;-6.7;Mainly Clear;W 6;NA;89
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;00:00:00;2021-11-25T0:28; 00:00 ;-6.7;Mainly Clear;W 6;NA;89
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;7;1;01:00:00;2021-11-25T1:28; 01:00 ;-6.0;Mainly Clear;W 10;NA;84
CHU;Hpital Saint-Franois-d'Assise;51217602;34;27;11;2;01:00:00;2021-11-25T1:28; 01:00 ;-6.0;Mainly Clear;W 10;NA;84
CHU;L'Htel-Dieu de Qubec;51217586;15;13;2;0;01:00:00;2021-11-25T1:28; 01:00 ;-6.0;Mainly Clear;W 10;NA;84
CHU;Hpital de l'Enfant-Jsus;51233914;48;39;9;1;01:00:00;2021-11-25T1:28; 01:00 ;-6.0;Mainly Clear;W 10;NA;84
CHU;Hpital du Saint-Sacrement;51217529;22;14;5;0;01:00:00;2021-11-25T1:28; 01:00 ;-6.0;Mainly Clear;W 10;NA;84
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;01:00:00;2021-11-25T1:28; 01:00 ;-6.0;Mainly Clear;W 10;NA;84
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;7;1;02:00:00;2021-11-25T2:28; 02:00 ;-5.9;Partly Cloudy;WSW 4;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;27;12;3;02:00:00;2021-11-25T2:28; 02:00 ;-5.9;Partly Cloudy;WSW 4;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;13;2;0;02:00:00;2021-11-25T2:28; 02:00 ;-5.9;Partly Cloudy;WSW 4;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;39;9;1;02:00:00;2021-11-25T2:28; 02:00 ;-5.9;Partly Cloudy;WSW 4;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;14;5;0;02:00:00;2021-11-25T2:28; 02:00 ;-5.9;Partly Cloudy;WSW 4;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;02:00:00;2021-11-25T2:28; 02:00 ;-5.9;Partly Cloudy;WSW 4;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;7;1;03:00:00;2021-11-25T3:28; 03:00 ;-5.5;Partly Cloudy;WSW 7;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;27;12;3;03:00:00;2021-11-25T3:28; 03:00 ;-5.5;Partly Cloudy;WSW 7;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;13;2;0;03:00:00;2021-11-25T3:28; 03:00 ;-5.5;Partly Cloudy;WSW 7;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;39;9;1;03:00:00;2021-11-25T3:28; 03:00 ;-5.5;Partly Cloudy;WSW 7;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;14;5;0;03:00:00;2021-11-25T3:28; 03:00 ;-5.5;Partly Cloudy;WSW 7;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;03:00:00;2021-11-25T3:28; 03:00 ;-5.5;Partly Cloudy;WSW 7;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;7;1;04:00:00;2021-11-25T4:28; 04:00 ;-6.4;Partly Cloudy;NW 4;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;34;27;12;3;04:00:00;2021-11-25T4:28; 04:00 ;-6.4;Partly Cloudy;NW 4;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;13;2;0;04:00:00;2021-11-25T4:28; 04:00 ;-6.4;Partly Cloudy;NW 4;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;39;9;1;04:00:00;2021-11-25T4:28; 04:00 ;-6.4;Partly Cloudy;NW 4;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;14;5;0;04:00:00;2021-11-25T4:28; 04:00 ;-6.4;Partly Cloudy;NW 4;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;04:00:00;2021-11-25T4:28; 04:00 ;-6.4;Partly Cloudy;NW 4;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;7;1;05:00:00;2021-11-25T5:28; 05:00 ;-6.3;Partly Cloudy;NE 4;NA;93
CHU;Hpital Saint-Franois-d'Assise;51217602;34;27;13;3;05:00:00;2021-11-25T5:28; 05:00 ;-6.3;Partly Cloudy;NE 4;NA;93
CHU;L'Htel-Dieu de Qubec;51217586;15;13;2;0;05:00:00;2021-11-25T5:28; 05:00 ;-6.3;Partly Cloudy;NE 4;NA;93
CHU;Hpital de l'Enfant-Jsus;51233914;48;39;9;1;05:00:00;2021-11-25T5:28; 05:00 ;-6.3;Partly Cloudy;NE 4;NA;93
CHU;Hpital du Saint-Sacrement;51217529;22;14;5;0;05:00:00;2021-11-25T5:28; 05:00 ;-6.3;Partly Cloudy;NE 4;NA;93
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;05:00:00;2021-11-25T5:28; 05:00 ;-6.3;Partly Cloudy;NE 4;NA;93
