Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;4;0;00:00:00;2021-12-19T0:28; 00:00 ;-6.6;Light Snow;ENE 39 gust 50;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;16;2;00:00:00;2021-12-19T0:28; 00:00 ;-6.6;Light Snow;ENE 39 gust 50;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;14;3;0;00:00:00;2021-12-19T0:28; 00:00 ;-6.6;Light Snow;ENE 39 gust 50;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;45;13;1;00:00:00;2021-12-19T0:28; 00:00 ;-6.6;Light Snow;ENE 39 gust 50;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;14;7;0;00:00:00;2021-12-19T0:28; 00:00 ;-6.6;Light Snow;ENE 39 gust 50;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;00:00:00;2021-12-19T0:28; 00:00 ;-6.6;Light Snow;ENE 39 gust 50;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;4;0;01:00:00;2021-12-19T1:28; 01:00 ;-6.5;Light Snow;ENE 31 gust 46;NA;87
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;16;2;01:00:00;2021-12-19T1:28; 01:00 ;-6.5;Light Snow;ENE 31 gust 46;NA;87
CHU;L'Htel-Dieu de Qubec;51217586;15;14;3;0;01:00:00;2021-12-19T1:28; 01:00 ;-6.5;Light Snow;ENE 31 gust 46;NA;87
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;14;1;01:00:00;2021-12-19T1:28; 01:00 ;-6.5;Light Snow;ENE 31 gust 46;NA;87
CHU;Hpital du Saint-Sacrement;51217529;22;18;7;0;01:00:00;2021-12-19T1:28; 01:00 ;-6.5;Light Snow;ENE 31 gust 46;NA;87
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;1;0;01:00:00;2021-12-19T1:28; 01:00 ;-6.5;Light Snow;ENE 31 gust 46;NA;87
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;4;0;02:00:00;2021-12-19T2:28; 02:00 ;-6.7;Light Snow;ENE 33 gust 47;NA;89
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;15;3;02:00:00;2021-12-19T2:28; 02:00 ;-6.7;Light Snow;ENE 33 gust 47;NA;89
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;02:00:00;2021-12-19T2:28; 02:00 ;-6.7;Light Snow;ENE 33 gust 47;NA;89
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;14;1;02:00:00;2021-12-19T2:28; 02:00 ;-6.7;Light Snow;ENE 33 gust 47;NA;89
CHU;Hpital du Saint-Sacrement;51217529;22;18;7;0;02:00:00;2021-12-19T2:28; 02:00 ;-6.7;Light Snow;ENE 33 gust 47;NA;89
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;1;0;02:00:00;2021-12-19T2:28; 02:00 ;-6.7;Light Snow;ENE 33 gust 47;NA;89
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;4;0;03:00:00;2021-12-19T3:28; 03:00 ;-6.7;Light Snow;ENE 28 gust 44;NA;89
CHU;Hpital Saint-Franois-d'Assise;51217602;34;44;15;3;03:00:00;2021-12-19T3:28; 03:00 ;-6.7;Light Snow;ENE 28 gust 44;NA;89
CHU;L'Htel-Dieu de Qubec;51217586;15;13;1;0;03:00:00;2021-12-19T3:28; 03:00 ;-6.7;Light Snow;ENE 28 gust 44;NA;89
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;14;1;03:00:00;2021-12-19T3:28; 03:00 ;-6.7;Light Snow;ENE 28 gust 44;NA;89
CHU;Hpital du Saint-Sacrement;51217529;22;18;8;0;03:00:00;2021-12-19T3:28; 03:00 ;-6.7;Light Snow;ENE 28 gust 44;NA;89
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;1;0;03:00:00;2021-12-19T3:28; 03:00 ;-6.7;Light Snow;ENE 28 gust 44;NA;89
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;4;0;04:00:00;2021-12-19T4:28; 04:00 ;-6.5;Light Snow;ENE 27;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;44;16;3;04:00:00;2021-12-19T4:28; 04:00 ;-6.5;Light Snow;ENE 27;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;04:00:00;2021-12-19T4:28; 04:00 ;-6.5;Light Snow;ENE 27;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;14;1;04:00:00;2021-12-19T4:28; 04:00 ;-6.5;Light Snow;ENE 27;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;0;04:00:00;2021-12-19T4:28; 04:00 ;-6.5;Light Snow;ENE 27;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;1;0;04:00:00;2021-12-19T4:28; 04:00 ;-6.5;Light Snow;ENE 27;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;4;0;05:00:00;2021-12-19T5:28; 05:00 ;-6.5;Light Snow;ENE 26;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;45;16;3;05:00:00;2021-12-19T5:28; 05:00 ;-6.5;Light Snow;ENE 26;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;05:00:00;2021-12-19T5:28; 05:00 ;-6.5;Light Snow;ENE 26;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;14;1;05:00:00;2021-12-19T5:28; 05:00 ;-6.5;Light Snow;ENE 26;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;1;05:00:00;2021-12-19T5:28; 05:00 ;-6.5;Light Snow;ENE 26;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;1;0;05:00:00;2021-12-19T5:28; 05:00 ;-6.5;Light Snow;ENE 26;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-19T6:28; 06:00 ;-6.8;Light Snow;NNE 13;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-19T6:28; 06:00 ;-6.8;Light Snow;NNE 13;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;06:00:00;2021-12-19T6:28; 06:00 ;-6.8;Light Snow;NNE 13;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-19T6:28; 06:00 ;-6.8;Light Snow;NNE 13;NA;88
CHU;Hpital du Saint-Sacrement;51217529;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-19T6:28; 06:00 ;-6.8;Light Snow;NNE 13;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-12-19T6:28; 06:00 ;-6.8;Light Snow;NNE 13;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;4;0;07:00:00;2021-12-19T7:28; 07:00 ;-6.8;Light Snow;NNE 11;NA;84
CHU;Hpital Saint-Franois-d'Assise;51217602;34;44;17;3;07:00:00;2021-12-19T7:28; 07:00 ;-6.8;Light Snow;NNE 11;NA;84
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;07:00:00;2021-12-19T7:28; 07:00 ;-6.8;Light Snow;NNE 11;NA;84
CHU;Hpital de l'Enfant-Jsus;51233914;48;54;14;1;07:00:00;2021-12-19T7:28; 07:00 ;-6.8;Light Snow;NNE 11;NA;84
CHU;Hpital du Saint-Sacrement;51217529;22;18;8;1;07:00:00;2021-12-19T7:28; 07:00 ;-6.8;Light Snow;NNE 11;NA;84
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;1;0;07:00:00;2021-12-19T7:28; 07:00 ;-6.8;Light Snow;NNE 11;NA;84
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;4;0;08:00:00;2021-12-19T8:28; 08:00 ;-7.1;Light Snow;NNE 4;NA;84
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;17;3;08:00:00;2021-12-19T8:28; 08:00 ;-7.1;Light Snow;NNE 4;NA;84
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;08:00:00;2021-12-19T8:28; 08:00 ;-7.1;Light Snow;NNE 4;NA;84
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;15;1;08:00:00;2021-12-19T8:28; 08:00 ;-7.1;Light Snow;NNE 4;NA;84
CHU;Hpital du Saint-Sacrement;51217529;22;18;9;1;08:00:00;2021-12-19T8:28; 08:00 ;-7.1;Light Snow;NNE 4;NA;84
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;1;0;08:00:00;2021-12-19T8:28; 08:00 ;-7.1;Light Snow;NNE 4;NA;84
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;5;0;09:00:00;2021-12-19T9:28; 09:00 ;-6.3;Light Snow;N 3;NA;79
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;20;3;09:00:00;2021-12-19T9:28; 09:00 ;-6.3;Light Snow;N 3;NA;79
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;09:00:00;2021-12-19T9:28; 09:00 ;-6.3;Light Snow;N 3;NA;79
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;16;1;09:00:00;2021-12-19T9:28; 09:00 ;-6.3;Light Snow;N 3;NA;79
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;1;09:00:00;2021-12-19T9:28; 09:00 ;-6.3;Light Snow;N 3;NA;79
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;2;0;09:00:00;2021-12-19T9:28; 09:00 ;-6.3;Light Snow;N 3;NA;79
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;5;0;10:00:00;2021-12-19T10:28; 10:00 ;-5.7;Light Snow;W 3;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;42;20;3;10:00:00;2021-12-19T10:28; 10:00 ;-5.7;Light Snow;W 3;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;10:00:00;2021-12-19T10:28; 10:00 ;-5.7;Light Snow;W 3;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;54;17;2;10:00:00;2021-12-19T10:28; 10:00 ;-5.7;Light Snow;W 3;NA;71
CHU;Hpital du Saint-Sacrement;51217529;22;20;9;1;10:00:00;2021-12-19T10:28; 10:00 ;-5.7;Light Snow;W 3;NA;71
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;1;0;10:00:00;2021-12-19T10:28; 10:00 ;-5.7;Light Snow;W 3;NA;71
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;34;3;0;11:00:00;2021-12-19T11:28; 11:00 ;-5.3;Light Snow;SW 4;NA;68
CHU;Hpital Saint-Franois-d'Assise;51217602;34;42;24;3;11:00:00;2021-12-19T11:28; 11:00 ;-5.3;Light Snow;SW 4;NA;68
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;11:00:00;2021-12-19T11:28; 11:00 ;-5.3;Light Snow;SW 4;NA;68
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;18;2;11:00:00;2021-12-19T11:28; 11:00 ;-5.3;Light Snow;SW 4;NA;68
CHU;Hpital du Saint-Sacrement;51217529;22;22;9;1;11:00:00;2021-12-19T11:28; 11:00 ;-5.3;Light Snow;SW 4;NA;68
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;1;0;11:00:00;2021-12-19T11:28; 11:00 ;-5.3;Light Snow;SW 4;NA;68
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;34;3;0;12:00:00;2021-12-19T12:28; 12:00 ;-4.7;Mostly Cloudy;W 15;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;26;4;12:00:00;2021-12-19T12:28; 12:00 ;-4.7;Mostly Cloudy;W 15;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;12:00:00;2021-12-19T12:28; 12:00 ;-4.7;Mostly Cloudy;W 15;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;17;2;12:00:00;2021-12-19T12:28; 12:00 ;-4.7;Mostly Cloudy;W 15;NA;71
CHU;Hpital du Saint-Sacrement;51217529;22;21;9;1;12:00:00;2021-12-19T12:28; 12:00 ;-4.7;Mostly Cloudy;W 15;NA;71
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;1;0;12:00:00;2021-12-19T12:28; 12:00 ;-4.7;Mostly Cloudy;W 15;NA;71
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;33;3;0;13:00:00;2021-12-19T13:28; 13:00 ;-4.7;Cloudy;SW 15;NA;72
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;25;5;13:00:00;2021-12-19T13:28; 13:00 ;-4.7;Cloudy;SW 15;NA;72
CHU;L'Htel-Dieu de Qubec;51217586;15;16;2;0;13:00:00;2021-12-19T13:28; 13:00 ;-4.7;Cloudy;SW 15;NA;72
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;16;1;13:00:00;2021-12-19T13:28; 13:00 ;-4.7;Cloudy;SW 15;NA;72
CHU;Hpital du Saint-Sacrement;51217529;22;20;7;1;13:00:00;2021-12-19T13:28; 13:00 ;-4.7;Cloudy;SW 15;NA;72
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;1;0;13:00:00;2021-12-19T13:28; 13:00 ;-4.7;Cloudy;SW 15;NA;72
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;33;4;0;14:00:00;2021-12-19T14:28; 14:00 ;-4.3;Mostly Cloudy;W 14;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;42;23;5;14:00:00;2021-12-19T14:28; 14:00 ;-4.3;Mostly Cloudy;W 14;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;17;2;0;14:00:00;2021-12-19T14:28; 14:00 ;-4.3;Mostly Cloudy;W 14;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;14;3;14:00:00;2021-12-19T14:28; 14:00 ;-4.3;Mostly Cloudy;W 14;NA;71
