Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;12;6;00:00:00;2021-11-14T0:28; 00:00 ;4.4;Light Rain;WSW 18;NA;38
CHU;Hpital Saint-Franois-d'Assise;51217602;34;21;7;0;00:00:00;2021-11-14T0:28; 00:00 ;4.4;Light Rain;WSW 18;NA;38
CHU;L'Htel-Dieu de Qubec;51217586;15;14;3;0;00:00:00;2021-11-14T0:28; 00:00 ;4.4;Light Rain;WSW 18;NA;38
CHU;Hpital de l'Enfant-Jsus;51233914;48;37;7;3;00:00:00;2021-11-14T0:28; 00:00 ;4.4;Light Rain;WSW 18;NA;38
CHU;Hpital du Saint-Sacrement;51217529;22;23;8;4;00:00:00;2021-11-14T0:28; 00:00 ;4.4;Light Rain;WSW 18;NA;38
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;00:00:00;2021-11-14T0:28; 00:00 ;4.4;Light Rain;WSW 18;NA;38
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;12;6;01:00:00;2021-11-14T1:28; 01:00 ;3.6;Mostly Cloudy;WSW 17;NA;37
CHU;Hpital Saint-Franois-d'Assise;51217602;34;20;7;0;01:00:00;2021-11-14T1:28; 01:00 ;3.6;Mostly Cloudy;WSW 17;NA;37
CHU;L'Htel-Dieu de Qubec;51217586;15;15;3;0;01:00:00;2021-11-14T1:28; 01:00 ;3.6;Mostly Cloudy;WSW 17;NA;37
CHU;Hpital de l'Enfant-Jsus;51233914;48;35;7;3;01:00:00;2021-11-14T1:28; 01:00 ;3.6;Mostly Cloudy;WSW 17;NA;37
CHU;Hpital du Saint-Sacrement;51217529;22;24;8;4;01:00:00;2021-11-14T1:28; 01:00 ;3.6;Mostly Cloudy;WSW 17;NA;37
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;0;0;01:00:00;2021-11-14T1:28; 01:00 ;3.6;Mostly Cloudy;WSW 17;NA;37
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;28;12;6;02:00:00;2021-11-14T2:28; 02:00 ;2.6;Mostly Cloudy;WSW 20;NA;35
CHU;Hpital Saint-Franois-d'Assise;51217602;34;20;7;0;02:00:00;2021-11-14T2:28; 02:00 ;2.6;Mostly Cloudy;WSW 20;NA;35
CHU;L'Htel-Dieu de Qubec;51217586;15;14;3;0;02:00:00;2021-11-14T2:28; 02:00 ;2.6;Mostly Cloudy;WSW 20;NA;35
CHU;Hpital de l'Enfant-Jsus;51233914;48;39;7;3;02:00:00;2021-11-14T2:28; 02:00 ;2.6;Mostly Cloudy;WSW 20;NA;35
CHU;Hpital du Saint-Sacrement;51217529;22;24;8;4;02:00:00;2021-11-14T2:28; 02:00 ;2.6;Mostly Cloudy;WSW 20;NA;35
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;02:00:00;2021-11-14T2:28; 02:00 ;2.6;Mostly Cloudy;WSW 20;NA;35
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;23;12;6;03:00:00;2021-11-14T3:28; 03:00 ;2.4;Mostly Cloudy;WSW 17;NA;35
CHU;Hpital Saint-Franois-d'Assise;51217602;34;21;7;0;03:00:00;2021-11-14T3:28; 03:00 ;2.4;Mostly Cloudy;WSW 17;NA;35
CHU;L'Htel-Dieu de Qubec;51217586;15;13;3;0;03:00:00;2021-11-14T3:28; 03:00 ;2.4;Mostly Cloudy;WSW 17;NA;35
CHU;Hpital de l'Enfant-Jsus;51233914;48;40;8;3;03:00:00;2021-11-14T3:28; 03:00 ;2.4;Mostly Cloudy;WSW 17;NA;35
CHU;Hpital du Saint-Sacrement;51217529;22;23;8;4;03:00:00;2021-11-14T3:28; 03:00 ;2.4;Mostly Cloudy;WSW 17;NA;35
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;03:00:00;2021-11-14T3:28; 03:00 ;2.4;Mostly Cloudy;WSW 17;NA;35
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;25;12;7;04:00:00;2021-11-14T4:28; 04:00 ;1.8;Partly Cloudy;WSW 18;NA;34
CHU;Hpital Saint-Franois-d'Assise;51217602;34;23;7;0;04:00:00;2021-11-14T4:28; 04:00 ;1.8;Partly Cloudy;WSW 18;NA;34
CHU;L'Htel-Dieu de Qubec;51217586;15;12;3;0;04:00:00;2021-11-14T4:28; 04:00 ;1.8;Partly Cloudy;WSW 18;NA;34
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;8;3;04:00:00;2021-11-14T4:28; 04:00 ;1.8;Partly Cloudy;WSW 18;NA;34
CHU;Hpital du Saint-Sacrement;51217529;22;22;8;4;04:00:00;2021-11-14T4:28; 04:00 ;1.8;Partly Cloudy;WSW 18;NA;34
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;0;0;04:00:00;2021-11-14T4:28; 04:00 ;1.8;Partly Cloudy;WSW 18;NA;34
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;26;12;7;05:00:00;2021-11-14T5:28; 05:00 ;2.0;Mostly Cloudy;WSW 17;NA;34
CHU;Hpital Saint-Franois-d'Assise;51217602;34;24;7;0;05:00:00;2021-11-14T5:28; 05:00 ;2.0;Mostly Cloudy;WSW 17;NA;34
CHU;L'Htel-Dieu de Qubec;51217586;15;12;3;0;05:00:00;2021-11-14T5:28; 05:00 ;2.0;Mostly Cloudy;WSW 17;NA;34
CHU;Hpital de l'Enfant-Jsus;51233914;48;45;8;3;05:00:00;2021-11-14T5:28; 05:00 ;2.0;Mostly Cloudy;WSW 17;NA;34
CHU;Hpital du Saint-Sacrement;51217529;22;22;8;4;05:00:00;2021-11-14T5:28; 05:00 ;2.0;Mostly Cloudy;WSW 17;NA;34
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;05:00:00;2021-11-14T5:28; 05:00 ;2.0;Mostly Cloudy;WSW 17;NA;34
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;27;13;7;06:00:00;2021-11-14T6:28; 06:00 ;0.8;Partly Cloudy;WSW 16;NA;33
CHU;Hpital Saint-Franois-d'Assise;51217602;34;24;7;0;06:00:00;2021-11-14T6:28; 06:00 ;0.8;Partly Cloudy;WSW 16;NA;33
CHU;L'Htel-Dieu de Qubec;51217586;15;12;3;0;06:00:00;2021-11-14T6:28; 06:00 ;0.8;Partly Cloudy;WSW 16;NA;33
CHU;Hpital de l'Enfant-Jsus;51233914;48;45;8;3;06:00:00;2021-11-14T6:28; 06:00 ;0.8;Partly Cloudy;WSW 16;NA;33
CHU;Hpital du Saint-Sacrement;51217529;22;23;8;4;06:00:00;2021-11-14T6:28; 06:00 ;0.8;Partly Cloudy;WSW 16;NA;33
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;06:00:00;2021-11-14T6:28; 06:00 ;0.8;Partly Cloudy;WSW 16;NA;33
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;28;13;7;07:00:00;2021-11-14T7:28; 07:00 ;2.3;Mostly Cloudy;WSW 12;NA;35
CHU;Hpital Saint-Franois-d'Assise;51217602;34;25;8;0;07:00:00;2021-11-14T7:28; 07:00 ;2.3;Mostly Cloudy;WSW 12;NA;35
CHU;L'Htel-Dieu de Qubec;51217586;15;12;4;0;07:00:00;2021-11-14T7:28; 07:00 ;2.3;Mostly Cloudy;WSW 12;NA;35
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;8;3;07:00:00;2021-11-14T7:28; 07:00 ;2.3;Mostly Cloudy;WSW 12;NA;35
CHU;Hpital du Saint-Sacrement;51217529;22;22;8;5;07:00:00;2021-11-14T7:28; 07:00 ;2.3;Mostly Cloudy;WSW 12;NA;35
