Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;16;2;0;00:00:00;2021-12-25T0:28; 00:00 ;-13.9;Mainly Clear;W 23;NA;75
CHU;Hpital Saint-Franois-d'Assise;51217602;34;22;4;0;00:00:00;2021-12-25T0:28; 00:00 ;-13.9;Mainly Clear;W 23;NA;75
CHU;L'Htel-Dieu de Qubec;51217586;15;7;0;0;00:00:00;2021-12-25T0:28; 00:00 ;-13.9;Mainly Clear;W 23;NA;75
CHU;Hpital de l'Enfant-Jsus;51233914;48;33;5;0;00:00:00;2021-12-25T0:28; 00:00 ;-13.9;Mainly Clear;W 23;NA;75
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;1;00:00:00;2021-12-25T0:28; 00:00 ;-13.9;Mainly Clear;W 23;NA;75
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;00:00:00;2021-12-25T0:28; 00:00 ;-13.9;Mainly Clear;W 23;NA;75
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;21;2;0;01:00:00;2021-12-25T1:28; 01:00 ;-17.5;Mainly Clear;ENE 4;NA;83
CHU;Hpital Saint-Franois-d'Assise;51217602;34;24;4;0;01:00:00;2021-12-25T1:28; 01:00 ;-17.5;Mainly Clear;ENE 4;NA;83
CHU;L'Htel-Dieu de Qubec;51217586;15;7;0;0;01:00:00;2021-12-25T1:28; 01:00 ;-17.5;Mainly Clear;ENE 4;NA;83
CHU;Hpital de l'Enfant-Jsus;51233914;48;35;5;0;01:00:00;2021-12-25T1:28; 01:00 ;-17.5;Mainly Clear;ENE 4;NA;83
CHU;Hpital du Saint-Sacrement;51217529;22;21;8;1;01:00:00;2021-12-25T1:28; 01:00 ;-17.5;Mainly Clear;ENE 4;NA;83
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;01:00:00;2021-12-25T1:28; 01:00 ;-17.5;Mainly Clear;ENE 4;NA;83
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;22;2;0;02:00:00;2021-12-25T2:28; 02:00 ;-18.3;Partly Cloudy;NE 5;NA;85
CHU;Hpital Saint-Franois-d'Assise;51217602;34;24;4;0;02:00:00;2021-12-25T2:28; 02:00 ;-18.3;Partly Cloudy;NE 5;NA;85
CHU;L'Htel-Dieu de Qubec;51217586;15;8;0;0;02:00:00;2021-12-25T2:28; 02:00 ;-18.3;Partly Cloudy;NE 5;NA;85
CHU;Hpital de l'Enfant-Jsus;51233914;48;34;5;0;02:00:00;2021-12-25T2:28; 02:00 ;-18.3;Partly Cloudy;NE 5;NA;85
CHU;Hpital du Saint-Sacrement;51217529;22;21;8;1;02:00:00;2021-12-25T2:28; 02:00 ;-18.3;Partly Cloudy;NE 5;NA;85
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;02:00:00;2021-12-25T2:28; 02:00 ;-18.3;Partly Cloudy;NE 5;NA;85
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;2;0;03:00:00;2021-12-25T3:28; 03:00 ;-17.7;Partly Cloudy;SW 5;NA;84
