Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;22;1;0;00:00:00;2021-12-23T0:28; 00:00 ;-6.1;Mostly Cloudy;WSW 26 gust 37;NA;75
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;7;4;00:00:00;2021-12-23T0:28; 00:00 ;-6.1;Mostly Cloudy;WSW 26 gust 37;NA;75
CHU;L'Htel-Dieu de Qubec;51217586;15;14;0;0;00:00:00;2021-12-23T0:28; 00:00 ;-6.1;Mostly Cloudy;WSW 26 gust 37;NA;75
CHU;Hpital de l'Enfant-Jsus;51233914;48;41;11;0;00:00:00;2021-12-23T0:28; 00:00 ;-6.1;Mostly Cloudy;WSW 26 gust 37;NA;75
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;3;00:00:00;2021-12-23T0:28; 00:00 ;-6.1;Mostly Cloudy;WSW 26 gust 37;NA;75
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;00:00:00;2021-12-23T0:28; 00:00 ;-6.1;Mostly Cloudy;WSW 26 gust 37;NA;75
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;1;0;01:00:00;2021-12-23T1:28; 01:00 ;-8.2;Mostly Cloudy;WSW 26 gust 37;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;7;4;01:00:00;2021-12-23T1:28; 01:00 ;-8.2;Mostly Cloudy;WSW 26 gust 37;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;01:00:00;2021-12-23T1:28; 01:00 ;-8.2;Mostly Cloudy;WSW 26 gust 37;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;41;11;0;01:00:00;2021-12-23T1:28; 01:00 ;-8.2;Mostly Cloudy;WSW 26 gust 37;NA;71
CHU;Hpital du Saint-Sacrement;51217529;22;18;8;3;01:00:00;2021-12-23T1:28; 01:00 ;-8.2;Mostly Cloudy;WSW 26 gust 37;NA;71
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;01:00:00;2021-12-23T1:28; 01:00 ;-8.2;Mostly Cloudy;WSW 26 gust 37;NA;71
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;23;1;0;02:00:00;2021-12-23T2:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;7;4;02:00:00;2021-12-23T2:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;02:00:00;2021-12-23T2:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
CHU;Hpital de l'Enfant-Jsus;51233914;48;43;11;0;02:00:00;2021-12-23T2:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;3;02:00:00;2021-12-23T2:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;02:00:00;2021-12-23T2:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;23;1;0;03:00:00;2021-12-23T3:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;7;4;03:00:00;2021-12-23T3:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;03:00:00;2021-12-23T3:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
CHU;Hpital de l'Enfant-Jsus;51233914;48;43;12;0;03:00:00;2021-12-23T3:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;3;03:00:00;2021-12-23T3:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;11;0;0;03:00:00;2021-12-23T3:28; 02:00 ;-9.8;Partly Cloudy;WSW 30;NA;70
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;1;0;04:00:00;2021-12-23T4:28; 04:00 ;-12.2;Mainly Clear;WSW 30 gust 41;NA;67
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;7;4;04:00:00;2021-12-23T4:28; 04:00 ;-12.2;Mainly Clear;WSW 30 gust 41;NA;67
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;04:00:00;2021-12-23T4:28; 04:00 ;-12.2;Mainly Clear;WSW 30 gust 41;NA;67
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;12;0;04:00:00;2021-12-23T4:28; 04:00 ;-12.2;Mainly Clear;WSW 30 gust 41;NA;67
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;3;04:00:00;2021-12-23T4:28; 04:00 ;-12.2;Mainly Clear;WSW 30 gust 41;NA;67
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;04:00:00;2021-12-23T4:28; 04:00 ;-12.2;Mainly Clear;WSW 30 gust 41;NA;67
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;1;0;05:00:00;2021-12-23T5:28; 05:00 ;-13.5;Mainly Clear;SW 20 gust 29;NA;64
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;7;4;05:00:00;2021-12-23T5:28; 05:00 ;-13.5;Mainly Clear;SW 20 gust 29;NA;64
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;05:00:00;2021-12-23T5:28; 05:00 ;-13.5;Mainly Clear;SW 20 gust 29;NA;64
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;12;0;05:00:00;2021-12-23T5:28; 05:00 ;-13.5;Mainly Clear;SW 20 gust 29;NA;64
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;3;05:00:00;2021-12-23T5:28; 05:00 ;-13.5;Mainly Clear;SW 20 gust 29;NA;64
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;05:00:00;2021-12-23T5:28; 05:00 ;-13.5;Mainly Clear;SW 20 gust 29;NA;64
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;25;1;0;06:00:00;2021-12-23T6:28; 06:00 ;-14.1;Mainly Clear;WSW 25;NA;67
CHU;Hpital Saint-Franois-d'Assise;51217602;34;40;7;4;06:00:00;2021-12-23T6:28; 06:00 ;-14.1;Mainly Clear;WSW 25;NA;67
CHU;L'Htel-Dieu de Qubec;51217586;15;14;0;0;06:00:00;2021-12-23T6:28; 06:00 ;-14.1;Mainly Clear;WSW 25;NA;67
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;12;0;06:00:00;2021-12-23T6:28; 06:00 ;-14.1;Mainly Clear;WSW 25;NA;67
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;3;06:00:00;2021-12-23T6:28; 06:00 ;-14.1;Mainly Clear;WSW 25;NA;67
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;06:00:00;2021-12-23T6:28; 06:00 ;-14.1;Mainly Clear;WSW 25;NA;67
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;27;1;0;07:00:00;2021-12-23T7:28; 07:00 ;-14.9;Mainly Clear;WSW 22;NA;70
CHU;Hpital Saint-Franois-d'Assise;51217602;34;40;7;4;07:00:00;2021-12-23T7:28; 07:00 ;-14.9;Mainly Clear;WSW 22;NA;70
CHU;L'Htel-Dieu de Qubec;51217586;15;14;0;0;07:00:00;2021-12-23T7:28; 07:00 ;-14.9;Mainly Clear;WSW 22;NA;70
CHU;Hpital de l'Enfant-Jsus;51233914;48;48;12;0;07:00:00;2021-12-23T7:28; 07:00 ;-14.9;Mainly Clear;WSW 22;NA;70
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;3;07:00:00;2021-12-23T7:28; 07:00 ;-14.9;Mainly Clear;WSW 22;NA;70
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;07:00:00;2021-12-23T7:28; 07:00 ;-14.9;Mainly Clear;WSW 22;NA;70
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;29;1;0;08:00:00;2021-12-23T8:28; 08:00 ;-15.4;Drifting Snow;WSW 27;NA;70
CHU;Hpital Saint-Franois-d'Assise;51217602;34;40;9;4;08:00:00;2021-12-23T8:28; 08:00 ;-15.4;Drifting Snow;WSW 27;NA;70
CHU;L'Htel-Dieu de Qubec;51217586;15;10;0;0;08:00:00;2021-12-23T8:28; 08:00 ;-15.4;Drifting Snow;WSW 27;NA;70
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;14;0;08:00:00;2021-12-23T8:28; 08:00 ;-15.4;Drifting Snow;WSW 27;NA;70
CHU;Hpital du Saint-Sacrement;51217529;22;19;8;3;08:00:00;2021-12-23T8:28; 08:00 ;-15.4;Drifting Snow;WSW 27;NA;70
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;1;0;08:00:00;2021-12-23T8:28; 08:00 ;-15.4;Drifting Snow;WSW 27;NA;70
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;33;2;0;09:00:00;2021-12-23T9:28; 09:00 ;-14.6;Drifting Snow;W 27;NA;64
CHU;Hpital Saint-Franois-d'Assise;51217602;34;42;11;4;09:00:00;2021-12-23T9:28; 09:00 ;-14.6;Drifting Snow;W 27;NA;64
CHU;L'Htel-Dieu de Qubec;51217586;15;11;2;0;09:00:00;2021-12-23T9:28; 09:00 ;-14.6;Drifting Snow;W 27;NA;64
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;14;0;09:00:00;2021-12-23T9:28; 09:00 ;-14.6;Drifting Snow;W 27;NA;64
