Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;28;1;0;00:00:00;2021-12-26T0:28; 00:00 ;-5.9;Mostly Cloudy;NE 8;NA;78
CHU;Hpital Saint-Franois-d'Assise;51217602;34;24;2;0;00:00:00;2021-12-26T0:28; 00:00 ;-5.9;Mostly Cloudy;NE 8;NA;78
CHU;L'Htel-Dieu de Qubec;51217586;15;9;1;0;00:00:00;2021-12-26T0:28; 00:00 ;-5.9;Mostly Cloudy;NE 8;NA;78
CHU;Hpital de l'Enfant-Jsus;51233914;48;36;8;3;00:00:00;2021-12-26T0:28; 00:00 ;-5.9;Mostly Cloudy;NE 8;NA;78
CHU;Hpital du Saint-Sacrement;51217529;22;18;8;5;00:00:00;2021-12-26T0:28; 00:00 ;-5.9;Mostly Cloudy;NE 8;NA;78
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;00:00:00;2021-12-26T0:28; 00:00 ;-5.9;Mostly Cloudy;NE 8;NA;78
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;26;1;0;01:00:00;2021-12-26T1:28; 01:00 ;-5.9;Mostly Cloudy;NE 9;NA;80
CHU;Hpital Saint-Franois-d'Assise;51217602;34;24;2;0;01:00:00;2021-12-26T1:28; 01:00 ;-5.9;Mostly Cloudy;NE 9;NA;80
CHU;L'Htel-Dieu de Qubec;51217586;15;9;1;0;01:00:00;2021-12-26T1:28; 01:00 ;-5.9;Mostly Cloudy;NE 9;NA;80
CHU;Hpital de l'Enfant-Jsus;51233914;48;37;8;3;01:00:00;2021-12-26T1:28; 01:00 ;-5.9;Mostly Cloudy;NE 9;NA;80
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;5;01:00:00;2021-12-26T1:28; 01:00 ;-5.9;Mostly Cloudy;NE 9;NA;80
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;10;0;0;01:00:00;2021-12-26T1:28; 01:00 ;-5.9;Mostly Cloudy;NE 9;NA;80
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;27;1;0;02:00:00;2021-12-26T2:28; 02:00 ;-5.7;Mostly Cloudy;NE 12;NA;79
CHU;Hpital Saint-Franois-d'Assise;51217602;34;25;2;0;02:00:00;2021-12-26T2:28; 02:00 ;-5.7;Mostly Cloudy;NE 12;NA;79
