Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;25;2;0;00:00:00;2022-01-03T0:28; 00:00 ;-14.3;Mainly Clear;WNW 4;NA;60
CHU;Hpital Saint-Franois-d'Assise;51217602;34;28;7;0;00:00:00;2022-01-03T0:28; 00:00 ;-14.3;Mainly Clear;WNW 4;NA;60
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;00:00:00;2022-01-03T0:28; 00:00 ;-14.3;Mainly Clear;WNW 4;NA;60
CHU;Hpital de l'Enfant-Jsus;51233914;48;32;8;0;00:00:00;2022-01-03T0:28; 00:00 ;-14.3;Mainly Clear;WNW 4;NA;60
CHU;Hpital du Saint-Sacrement;51217529;22;13;2;2;00:00:00;2022-01-03T0:28; 00:00 ;-14.3;Mainly Clear;WNW 4;NA;60
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;5;0;0;00:00:00;2022-01-03T0:28; 00:00 ;-14.3;Mainly Clear;WNW 4;NA;60
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;30;2;0;01:00:00;2022-01-03T1:28; 01:00 ;-17.2;Mainly Clear;SW 22;NA;72
CHU;Hpital Saint-Franois-d'Assise;51217602;34;28;7;0;01:00:00;2022-01-03T1:28; 01:00 ;-17.2;Mainly Clear;SW 22;NA;72
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;01:00:00;2022-01-03T1:28; 01:00 ;-17.2;Mainly Clear;SW 22;NA;72
CHU;Hpital de l'Enfant-Jsus;51233914;48;31;9;0;01:00:00;2022-01-03T1:28; 01:00 ;-17.2;Mainly Clear;SW 22;NA;72
CHU;Hpital du Saint-Sacrement;51217529;22;12;2;2;01:00:00;2022-01-03T1:28; 01:00 ;-17.2;Mainly Clear;SW 22;NA;72
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;5;0;0;01:00:00;2022-01-03T1:28; 01:00 ;-17.2;Mainly Clear;SW 22;NA;72
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;2;0;02:00:00;2022-01-03T2:28; 02:00 ;-17.9;Clear;WSW 13;NA;67
