Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;55;6;0;00:00:00;2021-11-04T0:28; 00:00 ;-3.0;Mainly Clear;WSW 6;NA;82
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;2;0;00:00:00;2021-11-04T0:28; 00:00 ;-3.0;Mainly Clear;WSW 6;NA;82
CHU;L'Htel-Dieu de Qubec;51217586;15;17;1;0;00:00:00;2021-11-04T0:28; 00:00 ;-3.0;Mainly Clear;WSW 6;NA;82
CHU;Hpital de l'Enfant-Jsus;51233914;48;58;16;5;00:00:00;2021-11-04T0:28; 00:00 ;-3.0;Mainly Clear;WSW 6;NA;82
CHU;Hpital du Saint-Sacrement;51217529;22;23;9;2;00:00:00;2021-11-04T0:28; 00:00 ;-3.0;Mainly Clear;WSW 6;NA;82
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;1;0;00:00:00;2021-11-04T0:28; 00:00 ;-3.0;Mainly Clear;WSW 6;NA;82
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;56;6;0;01:00:00;2021-11-04T1:28; 01:00 ;-2.5;Clear;W 9;NA;83
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;2;0;01:00:00;2021-11-04T1:28; 01:00 ;-2.5;Clear;W 9;NA;83
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;01:00:00;2021-11-04T1:28; 01:00 ;-2.5;Clear;W 9;NA;83
CHU;Hpital de l'Enfant-Jsus;51233914;48;58;16;5;01:00:00;2021-11-04T1:28; 01:00 ;-2.5;Clear;W 9;NA;83
CHU;Hpital du Saint-Sacrement;51217529;22;23;9;2;01:00:00;2021-11-04T1:28; 01:00 ;-2.5;Clear;W 9;NA;83
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;1;0;01:00:00;2021-11-04T1:28; 01:00 ;-2.5;Clear;W 9;NA;83
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;50;6;0;02:00:00;2021-11-04T2:28; 02:00 ;-2.1;Partly Cloudy;WSW 14;NA;81
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;3;0;02:00:00;2021-11-04T2:28; 02:00 ;-2.1;Partly Cloudy;WSW 14;NA;81
CHU;L'Htel-Dieu de Qubec;51217586;15;13;1;0;02:00:00;2021-11-04T2:28; 02:00 ;-2.1;Partly Cloudy;WSW 14;NA;81
CHU;Hpital de l'Enfant-Jsus;51233914;48;58;16;5;02:00:00;2021-11-04T2:28; 02:00 ;-2.1;Partly Cloudy;WSW 14;NA;81
CHU;Hpital du Saint-Sacrement;51217529;22;23;9;2;02:00:00;2021-11-04T2:28; 02:00 ;-2.1;Partly Cloudy;WSW 14;NA;81
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;1;0;02:00:00;2021-11-04T2:28; 02:00 ;-2.1;Partly Cloudy;WSW 14;NA;81
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;48;6;0;03:00:00;2021-11-04T3:28; 03:00 ;-3.0;Mainly Clear;WSW 10;NA;85
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;3;0;03:00:00;2021-11-04T3:28; 03:00 ;-3.0;Mainly Clear;WSW 10;NA;85
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;03:00:00;2021-11-04T3:28; 03:00 ;-3.0;Mainly Clear;WSW 10;NA;85
CHU;Hpital de l'Enfant-Jsus;51233914;48;58;16;5;03:00:00;2021-11-04T3:28; 03:00 ;-3.0;Mainly Clear;WSW 10;NA;85
CHU;Hpital du Saint-Sacrement;51217529;22;23;9;2;03:00:00;2021-11-04T3:28; 03:00 ;-3.0;Mainly Clear;WSW 10;NA;85
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;1;0;03:00:00;2021-11-04T3:28; 03:00 ;-3.0;Mainly Clear;WSW 10;NA;85
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;50;6;0;04:00:00;2021-11-04T4:28; 04:00 ;-3.8;Mainly Clear;WSW 7;NA;87
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;3;0;04:00:00;2021-11-04T4:28; 04:00 ;-3.8;Mainly Clear;WSW 7;NA;87
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;04:00:00;2021-11-04T4:28; 04:00 ;-3.8;Mainly Clear;WSW 7;NA;87
