Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;7;3;00:00:00;2021-11-07T0:28; 00:00 ;-0.4;Clear;SW 12;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;8;1;00:00:00;2021-11-07T0:28; 00:00 ;-0.4;Clear;SW 12;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;15;5;0;00:00:00;2021-11-07T0:28; 00:00 ;-0.4;Clear;SW 12;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;49;12;2;00:00:00;2021-11-07T0:28; 00:00 ;-0.4;Clear;SW 12;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;20;7;0;00:00:00;2021-11-07T0:28; 00:00 ;-0.4;Clear;SW 12;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;24;0;0;00:00:00;2021-11-07T0:28; 00:00 ;-0.4;Clear;SW 12;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;34;7;3;01:00:00;2021-11-07T1:28; 01:00 ;0.2;Clear;W 6;NA;87
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;11;1;01:00:00;2021-11-07T1:28; 01:00 ;0.2;Clear;W 6;NA;87
CHU;L'Htel-Dieu de Qubec;51217586;15;17;5;0;01:00:00;2021-11-07T1:28; 01:00 ;0.2;Clear;W 6;NA;87
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;12;2;01:00:00;2021-11-07T1:28; 01:00 ;0.2;Clear;W 6;NA;87
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;0;01:00:00;2021-11-07T1:28; 01:00 ;0.2;Clear;W 6;NA;87
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;25;0;0;01:00:00;2021-11-07T1:28; 01:00 ;0.2;Clear;W 6;NA;87
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;34;7;3;02:00:00;2021-11-07T2:28; 02:00 ;-0.7;Clear;calm;NA;93
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;11;2;02:00:00;2021-11-07T2:28; 02:00 ;-0.7;Clear;calm;NA;93
CHU;L'Htel-Dieu de Qubec;51217586;15;16;4;0;02:00:00;2021-11-07T2:28; 02:00 ;-0.7;Clear;calm;NA;93
CHU;Hpital de l'Enfant-Jsus;51233914;48;54;12;2;02:00:00;2021-11-07T2:28; 02:00 ;-0.7;Clear;calm;NA;93
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;0;02:00:00;2021-11-07T2:28; 02:00 ;-0.7;Clear;calm;NA;93
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;24;0;0;02:00:00;2021-11-07T2:28; 02:00 ;-0.7;Clear;calm;NA;93
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;34;7;3;03:00:00;2021-11-07T3:28; 03:00 ;-1.0;Clear;WSW 11;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;12;3;03:00:00;2021-11-07T3:28; 03:00 ;-1.0;Clear;WSW 11;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;16;4;0;03:00:00;2021-11-07T3:28; 03:00 ;-1.0;Clear;WSW 11;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;12;2;03:00:00;2021-11-07T3:28; 03:00 ;-1.0;Clear;WSW 11;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;0;03:00:00;2021-11-07T3:28; 03:00 ;-1.0;Clear;WSW 11;NA;91
