Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;11;7;08:00:00;2021-11-01T8:28; 08:00 ;8.6;Mostly Cloudy;SW 27 gust 40;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;31;3;0;08:00:00;2021-11-01T8:28; 08:00 ;8.6;Mostly Cloudy;SW 27 gust 40;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;13;1;0;08:00:00;2021-11-01T8:28; 08:00 ;8.6;Mostly Cloudy;SW 27 gust 40;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;20;9;08:00:00;2021-11-01T8:28; 08:00 ;8.6;Mostly Cloudy;SW 27 gust 40;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;26;10;5;08:00:00;2021-11-01T8:28; 08:00 ;8.6;Mostly Cloudy;SW 27 gust 40;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;2;0;08:00:00;2021-11-01T8:28; 08:00 ;8.6;Mostly Cloudy;SW 27 gust 40;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;38;11;7;09:00:00;2021-11-01T9:28; 09:00 ;8.1;Light Rainshower;WSW 42 gust 60;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;3;0;09:00:00;2021-11-01T9:28; 09:00 ;8.1;Light Rainshower;WSW 42 gust 60;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;13;1;0;09:00:00;2021-11-01T9:28; 09:00 ;8.1;Light Rainshower;WSW 42 gust 60;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;21;9;09:00:00;2021-11-01T9:28; 09:00 ;8.1;Light Rainshower;WSW 42 gust 60;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;25;10;5;09:00:00;2021-11-01T9:28; 09:00 ;8.1;Light Rainshower;WSW 42 gust 60;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;2;0;09:00:00;2021-11-01T9:28; 09:00 ;8.1;Light Rainshower;WSW 42 gust 60;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;42;11;7;10:00:00;2021-11-01T10:28; 10:00 ;8.5;Partly Cloudy;WSW 46 gust 60;NA;73
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;4;0;10:00:00;2021-11-01T10:28; 10:00 ;8.5;Partly Cloudy;WSW 46 gust 60;NA;73
CHU;L'Htel-Dieu de Qubec;51217586;15;16;1;0;10:00:00;2021-11-01T10:28; 10:00 ;8.5;Partly Cloudy;WSW 46 gust 60;NA;73
CHU;Hpital de l'Enfant-Jsus;51233914;48;63;24;10;10:00:00;2021-11-01T10:28; 10:00 ;8.5;Partly Cloudy;WSW 46 gust 60;NA;73
CHU;Hpital du Saint-Sacrement;51217529;22;25;10;5;10:00:00;2021-11-01T10:28; 10:00 ;8.5;Partly Cloudy;WSW 46 gust 60;NA;73
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;5;0;10:00:00;2021-11-01T10:28; 10:00 ;8.5;Partly Cloudy;WSW 46 gust 60;NA;73
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;46;12;8;11:00:00;2021-11-01T11:28; 11:00 ;7.5;Light Rainshower;W 32 gust 50;NA;68
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;5;1;11:00:00;2021-11-01T11:28; 11:00 ;7.5;Light Rainshower;W 32 gust 50;NA;68
CHU;L'Htel-Dieu de Qubec;51217586;15;19;2;0;11:00:00;2021-11-01T11:28; 11:00 ;7.5;Light Rainshower;W 32 gust 50;NA;68
CHU;Hpital de l'Enfant-Jsus;51233914;48;63;25;10;11:00:00;2021-11-01T11:28; 11:00 ;7.5;Light Rainshower;W 32 gust 50;NA;68
CHU;Hpital du Saint-Sacrement;51217529;22;25;10;5;11:00:00;2021-11-01T11:28; 11:00 ;7.5;Light Rainshower;W 32 gust 50;NA;68
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;3;0;11:00:00;2021-11-01T11:28; 11:00 ;7.5;Light Rainshower;W 32 gust 50;NA;68
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;54;13;7;12:00:00;2021-11-01T12:28; 12:00 ;7.8;Mostly Cloudy;W 35 gust 66;NA;65
CHU;Hpital Saint-Franois-d'Assise;51217602;34;42;6;1;12:00:00;2021-11-01T12:28; 12:00 ;7.8;Mostly Cloudy;W 35 gust 66;NA;65
CHU;L'Htel-Dieu de Qubec;51217586;15;17;2;0;12:00:00;2021-11-01T12:28; 12:00 ;7.8;Mostly Cloudy;W 35 gust 66;NA;65
CHU;Hpital de l'Enfant-Jsus;51233914;48;62;25;10;12:00:00;2021-11-01T12:28; 12:00 ;7.8;Mostly Cloudy;W 35 gust 66;NA;65
CHU;Hpital du Saint-Sacrement;51217529;22;21;8;3;12:00:00;2021-11-01T12:28; 12:00 ;7.8;Mostly Cloudy;W 35 gust 66;NA;65
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;2;0;12:00:00;2021-11-01T12:28; 12:00 ;7.8;Mostly Cloudy;W 35 gust 66;NA;65
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;59;13;7;13:00:00;2021-11-01T13:28; 13:00 ;7.9;Light Rainshower;WSW 37 gust 49;NA;65
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;8;1;13:00:00;2021-11-01T13:28; 13:00 ;7.9;Light Rainshower;WSW 37 gust 49;NA;65
CHU;L'Htel-Dieu de Qubec;51217586;15;17;2;0;13:00:00;2021-11-01T13:28; 13:00 ;7.9;Light Rainshower;WSW 37 gust 49;NA;65
CHU;Hpital de l'Enfant-Jsus;51233914;48;63;23;8;13:00:00;2021-11-01T13:28; 13:00 ;7.9;Light Rainshower;WSW 37 gust 49;NA;65
CHU;Hpital du Saint-Sacrement;51217529;22;23;8;3;13:00:00;2021-11-01T13:28; 13:00 ;7.9;Light Rainshower;WSW 37 gust 49;NA;65
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;1;0;13:00:00;2021-11-01T13:28; 13:00 ;7.9;Light Rainshower;WSW 37 gust 49;NA;65
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;54;8;3;14:00:00;2021-11-01T14:28; 14:00 ;7.5;Mostly Cloudy;WSW 32 gust 46;NA;58
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;8;1;14:00:00;2021-11-01T14:28; 14:00 ;7.5;Mostly Cloudy;WSW 32 gust 46;NA;58
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;14:00:00;2021-11-01T14:28; 14:00 ;7.5;Mostly Cloudy;WSW 32 gust 46;NA;58
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;22;9;14:00:00;2021-11-01T14:28; 14:00 ;7.5;Mostly Cloudy;WSW 32 gust 46;NA;58
CHU;Hpital du Saint-Sacrement;51217529;22;22;8;3;14:00:00;2021-11-01T14:28; 14:00 ;7.5;Mostly Cloudy;WSW 32 gust 46;NA;58
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;1;0;14:00:00;2021-11-01T14:28; 14:00 ;7.5;Mostly Cloudy;WSW 32 gust 46;NA;58
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;56;7;3;15:00:00;2021-11-01T15:28; 15:00 ;8.1;Light Rainshower;W 21 gust 33;NA;56
CHU;Hpital Saint-Franois-d'Assise;51217602;34;44;9;1;15:00:00;2021-11-01T15:28; 15:00 ;8.1;Light Rainshower;W 21 gust 33;NA;56
CHU;L'Htel-Dieu de Qubec;51217586;15;17;5;0;15:00:00;2021-11-01T15:28; 15:00 ;8.1;Light Rainshower;W 21 gust 33;NA;56
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;17;5;15:00:00;2021-11-01T15:28; 15:00 ;8.1;Light Rainshower;W 21 gust 33;NA;56
CHU;Hpital du Saint-Sacrement;51217529;22;18;6;1;15:00:00;2021-11-01T15:28; 15:00 ;8.1;Light Rainshower;W 21 gust 33;NA;56
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;15:00:00;2021-11-01T15:28; 15:00 ;8.1;Light Rainshower;W 21 gust 33;NA;56
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;46;4;2;16:00:00;2021-11-01T16:28; 16:00 ;7.6;Partly Cloudy;WSW 32 gust 49;NA;51
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;10;1;16:00:00;2021-11-01T16:28; 16:00 ;7.6;Partly Cloudy;WSW 32 gust 49;NA;51
CHU;L'Htel-Dieu de Qubec;51217586;15;17;5;0;16:00:00;2021-11-01T16:28; 16:00 ;7.6;Partly Cloudy;WSW 32 gust 49;NA;51
CHU;Hpital de l'Enfant-Jsus;51233914;48;57;16;4;16:00:00;2021-11-01T16:28; 16:00 ;7.6;Partly Cloudy;WSW 32 gust 49;NA;51
CHU;Hpital du Saint-Sacrement;51217529;22;16;5;2;16:00:00;2021-11-01T16:28; 16:00 ;7.6;Partly Cloudy;WSW 32 gust 49;NA;51
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;0;0;16:00:00;2021-11-01T16:28; 16:00 ;7.6;Partly Cloudy;WSW 32 gust 49;NA;51
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;43;5;2;17:00:00;2021-11-01T17:28; 17:00 ;6.9;Partly Cloudy;WSW 25 gust 35;NA;49
CHU;Hpital Saint-Franois-d'Assise;51217602;34;45;9;1;17:00:00;2021-11-01T17:28; 17:00 ;6.9;Partly Cloudy;WSW 25 gust 35;NA;49
CHU;L'Htel-Dieu de Qubec;51217586;15;17;4;0;17:00:00;2021-11-01T17:28; 17:00 ;6.9;Partly Cloudy;WSW 25 gust 35;NA;49
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;18;4;17:00:00;2021-11-01T17:28; 17:00 ;6.9;Partly Cloudy;WSW 25 gust 35;NA;49
CHU;Hpital du Saint-Sacrement;51217529;22;15;3;1;17:00:00;2021-11-01T17:28; 17:00 ;6.9;Partly Cloudy;WSW 25 gust 35;NA;49
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;24;0;0;17:00:00;2021-11-01T17:28; 17:00 ;6.9;Partly Cloudy;WSW 25 gust 35;NA;49
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;41;3;2;18:00:00;2021-11-01T18:28; 18:00 ;4.1;Partly Cloudy;WSW 15;NA;63
CHU;Hpital Saint-Franois-d'Assise;51217602;34;38;8;1;18:00:00;2021-11-01T18:28; 18:00 ;4.1;Partly Cloudy;WSW 15;NA;63
CHU;L'Htel-Dieu de Qubec;51217586;15;17;4;0;18:00:00;2021-11-01T18:28; 18:00 ;4.1;Partly Cloudy;WSW 15;NA;63
