Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;45;3;0;00:00:00;2021-11-11T0:28; 00:00 ;1.4;Clear;WNW 7;NA;22
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;7;0;00:00:00;2021-11-11T0:28; 00:00 ;1.4;Clear;WNW 7;NA;22
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;00:00:00;2021-11-11T0:28; 00:00 ;1.4;Clear;WNW 7;NA;22
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;16;7;00:00:00;2021-11-11T0:28; 00:00 ;1.4;Clear;WNW 7;NA;22
CHU;Hpital du Saint-Sacrement;51217529;22;21;3;2;00:00:00;2021-11-11T0:28; 00:00 ;1.4;Clear;WNW 7;NA;22
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;00:00:00;2021-11-11T0:28; 00:00 ;1.4;Clear;WNW 7;NA;22
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;45;3;0;01:00:00;2021-11-11T1:28; 01:00 ;-0.7;Mainly Clear;NE 5;NA;72
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;7;0;01:00:00;2021-11-11T1:28; 01:00 ;-0.7;Mainly Clear;NE 5;NA;72
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;01:00:00;2021-11-11T1:28; 01:00 ;-0.7;Mainly Clear;NE 5;NA;72
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;16;7;01:00:00;2021-11-11T1:28; 01:00 ;-0.7;Mainly Clear;NE 5;NA;72
CHU;Hpital du Saint-Sacrement;51217529;22;21;3;2;01:00:00;2021-11-11T1:28; 01:00 ;-0.7;Mainly Clear;NE 5;NA;72
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;01:00:00;2021-11-11T1:28; 01:00 ;-0.7;Mainly Clear;NE 5;NA;72
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;43;3;0;02:00:00;2021-11-11T2:28; 02:00 ;-2.2;Mainly Clear;SW 4;NA;80
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;6;0;02:00:00;2021-11-11T2:28; 02:00 ;-2.2;Mainly Clear;SW 4;NA;80
CHU;L'Htel-Dieu de Qubec;51217586;15;14;0;0;02:00:00;2021-11-11T2:28; 02:00 ;-2.2;Mainly Clear;SW 4;NA;80
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;16;7;02:00:00;2021-11-11T2:28; 02:00 ;-2.2;Mainly Clear;SW 4;NA;80
CHU;Hpital du Saint-Sacrement;51217529;22;20;3;2;02:00:00;2021-11-11T2:28; 02:00 ;-2.2;Mainly Clear;SW 4;NA;80
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;02:00:00;2021-11-11T2:28; 02:00 ;-2.2;Mainly Clear;SW 4;NA;80
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;43;3;0;03:00:00;2021-11-11T3:28; 03:00 ;-2.0;Mainly Clear;NW 3;NA;78
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;6;0;03:00:00;2021-11-11T3:28; 03:00 ;-2.0;Mainly Clear;NW 3;NA;78
CHU;L'Htel-Dieu de Qubec;51217586;15;15;0;0;03:00:00;2021-11-11T3:28; 03:00 ;-2.0;Mainly Clear;NW 3;NA;78
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;16;7;03:00:00;2021-11-11T3:28; 03:00 ;-2.0;Mainly Clear;NW 3;NA;78
CHU;Hpital du Saint-Sacrement;51217529;22;20;3;2;03:00:00;2021-11-11T3:28; 03:00 ;-2.0;Mainly Clear;NW 3;NA;78
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;03:00:00;2021-11-11T3:28; 03:00 ;-2.0;Mainly Clear;NW 3;NA;78
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;42;3;0;04:00:00;2021-11-11T4:28; 04:00 ;-2.9;Clear;WNW 7;NA;83
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;6;0;04:00:00;2021-11-11T4:28; 04:00 ;-2.9;Clear;WNW 7;NA;83
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;04:00:00;2021-11-11T4:28; 04:00 ;-2.9;Clear;WNW 7;NA;83
CHU;Hpital de l'Enfant-Jsus;51233914;48;55;16;7;04:00:00;2021-11-11T4:28; 04:00 ;-2.9;Clear;WNW 7;NA;83
CHU;Hpital du Saint-Sacrement;51217529;22;20;3;2;04:00:00;2021-11-11T4:28; 04:00 ;-2.9;Clear;WNW 7;NA;83
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;04:00:00;2021-11-11T4:28; 04:00 ;-2.9;Clear;WNW 7;NA;83
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;42;3;0;05:00:00;2021-11-11T5:28; 05:00 ;-2.5;Clear;WSW 5;NA;80
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;6;0;05:00:00;2021-11-11T5:28; 05:00 ;-2.5;Clear;WSW 5;NA;80
CHU;L'Htel-Dieu de Qubec;51217586;15;16;0;0;05:00:00;2021-11-11T5:28; 05:00 ;-2.5;Clear;WSW 5;NA;80
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;16;7;05:00:00;2021-11-11T5:28; 05:00 ;-2.5;Clear;WSW 5;NA;80
