Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;26;3;1;00:00:00;2021-12-27T0:28; 00:00 ;-4.1;Mostly Cloudy;WNW 7;NA;66
CHU;Hpital Saint-Franois-d'Assise;51217602;34;26;6;0;00:00:00;2021-12-27T0:28; 00:00 ;-4.1;Mostly Cloudy;WNW 7;NA;66
CHU;L'Htel-Dieu de Qubec;51217586;15;8;0;0;00:00:00;2021-12-27T0:28; 00:00 ;-4.1;Mostly Cloudy;WNW 7;NA;66
CHU;Hpital de l'Enfant-Jsus;51233914;48;31;5;1;00:00:00;2021-12-27T0:28; 00:00 ;-4.1;Mostly Cloudy;WNW 7;NA;66
CHU;Hpital du Saint-Sacrement;51217529;22;18;8;5;00:00:00;2021-12-27T0:28; 00:00 ;-4.1;Mostly Cloudy;WNW 7;NA;66
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;00:00:00;2021-12-27T0:28; 00:00 ;-4.1;Mostly Cloudy;WNW 7;NA;66
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;4;1;01:00:00;2021-12-27T1:28; 01:00 ;-4.0;Mostly Cloudy;NW 6;NA;62
CHU;Hpital Saint-Franois-d'Assise;51217602;34;26;6;0;01:00:00;2021-12-27T1:28; 01:00 ;-4.0;Mostly Cloudy;NW 6;NA;62
CHU;L'Htel-Dieu de Qubec;51217586;15;9;0;0;01:00:00;2021-12-27T1:28; 01:00 ;-4.0;Mostly Cloudy;NW 6;NA;62
CHU;Hpital de l'Enfant-Jsus;51233914;48;32;5;1;01:00:00;2021-12-27T1:28; 01:00 ;-4.0;Mostly Cloudy;NW 6;NA;62
CHU;Hpital du Saint-Sacrement;51217529;22;18;9;5;01:00:00;2021-12-27T1:28; 01:00 ;-4.0;Mostly Cloudy;NW 6;NA;62
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;01:00:00;2021-12-27T1:28; 01:00 ;-4.0;Mostly Cloudy;NW 6;NA;62
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;5;1;02:00:00;2021-12-27T2:28; 02:00 ;-5.2;Mainly Clear;NW 6;NA;65
CHU;Hpital Saint-Franois-d'Assise;51217602;34;28;6;0;02:00:00;2021-12-27T2:28; 02:00 ;-5.2;Mainly Clear;NW 6;NA;65
CHU;L'Htel-Dieu de Qubec;51217586;15;9;0;0;02:00:00;2021-12-27T2:28; 02:00 ;-5.2;Mainly Clear;NW 6;NA;65
CHU;Hpital de l'Enfant-Jsus;51233914;48;34;5;1;02:00:00;2021-12-27T2:28; 02:00 ;-5.2;Mainly Clear;NW 6;NA;65
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;5;02:00:00;2021-12-27T2:28; 02:00 ;-5.2;Mainly Clear;NW 6;NA;65
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;0;0;02:00:00;2021-12-27T2:28; 02:00 ;-5.2;Mainly Clear;NW 6;NA;65
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;26;5;1;03:00:00;2021-12-27T3:28; 03:00 ;-6.1;Mainly Clear;WNW 5;NA;67
CHU;Hpital Saint-Franois-d'Assise;51217602;34;28;6;0;03:00:00;2021-12-27T3:28; 03:00 ;-6.1;Mainly Clear;WNW 5;NA;67
CHU;L'Htel-Dieu de Qubec;51217586;15;9;0;0;03:00:00;2021-12-27T3:28; 03:00 ;-6.1;Mainly Clear;WNW 5;NA;67
CHU;Hpital de l'Enfant-Jsus;51233914;48;37;5;2;03:00:00;2021-12-27T3:28; 03:00 ;-6.1;Mainly Clear;WNW 5;NA;67
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;5;03:00:00;2021-12-27T3:28; 03:00 ;-6.1;Mainly Clear;WNW 5;NA;67
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;03:00:00;2021-12-27T3:28; 03:00 ;-6.1;Mainly Clear;WNW 5;NA;67
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;24;5;1;04:00:00;2021-12-27T4:28; 04:00 ;-8.7;Mainly Clear;SW 9;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;29;6;0;04:00:00;2021-12-27T4:28; 04:00 ;-8.7;Mainly Clear;SW 9;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;9;0;0;04:00:00;2021-12-27T4:28; 04:00 ;-8.7;Mainly Clear;SW 9;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;40;5;2;04:00:00;2021-12-27T4:28; 04:00 ;-8.7;Mainly Clear;SW 9;NA;71
CHU;Hpital du Saint-Sacrement;51217529;22;18;9;5;04:00:00;2021-12-27T4:28; 04:00 ;-8.7;Mainly Clear;SW 9;NA;71
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;04:00:00;2021-12-27T4:28; 04:00 ;-8.7;Mainly Clear;SW 9;NA;71
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;25;5;1;05:00:00;2021-12-27T5:28; 05:00 ;-7.7;Clear;WNW 7;NA;74
CHU;Hpital Saint-Franois-d'Assise;51217602;34;29;6;0;05:00:00;2021-12-27T5:28; 05:00 ;-7.7;Clear;WNW 7;NA;74
CHU;L'Htel-Dieu de Qubec;51217586;15;9;0;0;05:00:00;2021-12-27T5:28; 05:00 ;-7.7;Clear;WNW 7;NA;74
CHU;Hpital de l'Enfant-Jsus;51233914;48;45;5;2;05:00:00;2021-12-27T5:28; 05:00 ;-7.7;Clear;WNW 7;NA;74
